,incidentId,incidentNumber,incidentDate,incidentTime,amPm,reporterClass,eventType,permiteeClass,permiteeName,permiteeId,outfallId,municipality,reportingType,location,latitude,longitude,waterBody,waterBodyDescription,volumnOfEvent,rainfallData,hours,minutes,month,additionalInformation,submittedDate,parentIncidentId,Year
18,6dbd35b1-11dd-46fe-95b2-4a816c65c030,24007978,2024-01-09 00:00:00,23:45,,Verified Data Report,CSO – UnTreated,CSO,SPRINGFIELD WATER & SEWER COMMISSION,MA0101613,SPR008,SPRINGFIELD,,WASHBURN ST.,,,CONNECTICUT R.,,4027000.0,3.45,3.0,45.0,,,2024-02-09 10:19:35.617,,2024.0
19,89fea7f6-be9f-41ac-bd6b-4b4334fcad1c,23003019,2023-04-30 00:00:00,21:35,,Public Notification Report,CSO – UnTreated,CSO,SPRINGFIELD WATER & SEWER COMMISSION,MA0101613,SPR008,SPRINGFIELD,Initial-Ceased,WASHBURN ST.,,,CONNECTICUT R.,,,,,,,,2023-05-01 09:54:40.367,,2023.0
20,8fee98b9-05ff-4400-98d1-5045a66680f4,24008585,2024-03-23 08:01:48,17:20,,Public Notification Report,CSO – UnTreated,CSO,SPRINGFIELD WATER & SEWER COMMISSION,MA0101613,SPR008,SPRINGFIELD,Initial-Ceased,WASHBURN ST.,,,CONNECTICUT R.,,,,,,,,2024-03-25 08:24:42.657,,2024.0
21,2833cfea-4a1e-4a27-98cf-5066890295f1,23002367,2023-01-26 00:00:00,00:30,,Verified Data Report,CSO – UnTreated,CSO,SPRINGFIELD WATER & SEWER COMMISSION,MA0101613,SPR008,SPRINGFIELD,,WASHBURN ST.,,,CONNECTICUT R.,,927000.0,1.51,1.0,50.0,,,2023-02-13 09:21:07.130,,2023.0
22,eeaaa1ba-c8bc-44fd-b7a5-5c07f8f6a1d2,22000778,2022-08-26 00:00:00,1:10,PM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,3137.0,0.43,0.0,15.0,,,2022-10-05 09:39:33.580,,2022.0
23,16e48233-c47d-48f0-b4ad-58492ed480cf,25013859,2025-06-06 04:00:00,17:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,21951.0,0.82,0.0,35.0,,,2025-07-15 18:36:43.203,,2025.0
24,8295374a-93a4-4d9a-a234-5aaef5977baa,23002411,2023-01-19 00:00:00,23:00,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,2.0,1.08,0.0,10.0,,,2023-02-14 08:08:42.653,,2023.0
25,de27999f-3ab1-4086-a306-6335ebb35485,23003505,2023-05-20 00:00:00,14:30,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,6014.0,1.85,4.0,50.0,,,2023-06-13 11:24:18.090,,2023.0
26,54a7c514-59b8-42f4-9e13-6354a37db407,22001365,2022-11-12 11:28:02,8:01,AM,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2022-11-14 11:49:12.440,,2022.0
27,36295256-5b23-4a3e-bbef-4f30887bc83e,22000713,2022-07-12 00:00:00,5:00,PM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,11335.0,0.59,0.0,20.0,,,2022-10-04 13:17:06.030,,2022.0
28,9b700425-622f-45f3-808f-6d2ff2ddf800,24010883,2024-07-13 00:00:00,04:55,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,6990.0,0.07,0.0,10.0,,,2024-08-12 16:52:16.117,,2024.0
29,f4ba120e-4d34-4707-845e-6a36b0321ce5,23006562,2023-09-11 00:00:00,18:30,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,2245.0,0.96,0.0,15.0,,,2023-10-15 11:51:34.900,,2023.0
30,f4c6bc46-1f1a-4d7c-ac20-6a022b45d1d6,22000712,2022-07-02 00:00:00,4:50,PM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,3146.0,0.32,0.0,20.0,,,2022-10-04 13:13:42.467,,2022.0
31,d1f63f41-82eb-4b89-b976-69eb7a404531,22001405,2022-10-05 00:00:00,5:30,AM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,4054.0,1.34,1.0,0.0,,,2022-11-15 12:36:01.550,,2022.0
32,e54672cb-1755-4975-a876-445744bcedf4,22000957,2022-09-06 00:00:00,10:05,AM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,28.0,2.38,0.0,5.0,,,2022-10-14 12:21:11.743,,2022.0
33,4f56264a-8ff2-496f-8590-4becfbd3839d,22001707,2022-11-12 00:00:00,07:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1774.0,0.25,0.0,15.0,,,2022-12-15 09:26:59.273,,2022.0
34,13c90754-0d94-4bfc-b0b1-327dd5de765c,22000856,2022-10-05 08:33:30,8:01,AM,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2022-10-06 11:42:17.060,,2022.0
35,89f34957-2a70-4bb4-b3d5-32ad77e9cd20,23003165,2023-04-30 00:00:00,22:00,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,937.0,0.82,0.0,10.0,,,2023-05-15 14:51:20.040,,2023.0
36,56a15822-b3e1-4d28-aa67-34f9c538725b,25013628,2025-05-31 04:00:00,04:15,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,5837.0,2.44,0.0,35.0,,,2025-06-16 08:35:08.280,,2025.0
37,b30e1841-b1e6-4657-8eee-3eff927999c6,25013625,2025-05-03 04:00:00,15:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,4992.0,0.72,0.0,25.0,,,2025-06-16 08:24:23.643,,2025.0
38,f2f2b576-5148-47cf-8325-2b0bb4bda600,23006953,2023-11-27 09:39:33,07:01,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2023-11-29 09:43:47.627,,2023.0
39,69ecf3e0-f417-4df0-a91c-26c660f9d75a,24010885,2024-07-31 00:00:00,16:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,4362.0,0.69,0.0,5.0,,,2024-08-12 16:56:16.067,,2024.0
40,83a96bf6-1128-4c67-b619-2834b97a9579,25012491,2025-03-17 14:45:27,01:31,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ongoing,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2025-03-18 10:50:23.573,,2025.0
41,968cc490-0996-4c9a-9ed5-28d0d098d2f4,23005315,2023-07-03 00:00:00,23:30,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,68556.0,1.18,1.0,15.0,,,2023-08-15 11:00:39.720,,2023.0
42,11c4a46a-dfd1-4647-90e9-270442867231,25015384,2025-10-20 00:00:00,04:40,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,485.0,0.56,0.0,30.0,,,2025-12-06 14:26:29.643,,2025.0
43,6c2eb936-15e8-4f79-8fd7-34e9c9a5d3a2,25012008,2024-12-11 05:00:00,14:35,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1389.0,1.66,0.0,10.0,,,2025-01-15 14:50:04.777,,2024.0
44,5c8a12b7-9a92-44d4-81cf-2cfb074f5246,23004251,2023-06-28 00:00:00,16:15,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,3125.0,0.28,0.0,15.0,,,2023-07-14 14:07:18.930,,2023.0
45,2f4324c5-9d17-43ad-8a8c-313a08c361e9,22000956,2022-09-05 00:00:00,10:55,PM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,6008.0,1.14,1.0,0.0,,,2022-10-14 12:19:36.047,,2022.0
46,5f0275f7-00dd-49e8-bbad-2fc88be6f683,24009370,2024-04-12 00:00:00,02:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,642.0,0.91,0.0,15.0,,,2024-05-14 09:03:05.160,,2024.0
47,6898b9c8-5e1a-4a60-a000-2c8f648e7c70,22000958,2022-09-13 00:00:00,6:15,PM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,12845.0,0.6,0.0,25.0,,,2022-10-14 12:23:06.197,,2022.0
48,1a9cac8c-2963-4065-999b-2c90dcafae49,25012762,2025-03-17 04:00:00,01:40,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1577.0,1.14,0.0,10.0,,,2025-04-14 08:22:51.417,,2025.0
49,42beb4ef-e268-4733-aacd-238641b49440,23002027,2022-12-23 00:00:00,06:45,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,386.0,0.79,0.0,30.0,,,2023-01-13 12:02:18.700,,2022.0
0,5a0a5f6c-0278-422d-b1d9-248c15616c6e,25012761,2025-03-05 05:00:00,19:50,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,6137.0,1.07,0.0,40.0,,,2025-04-14 08:20:14.750,,2025.0
1,2859cdaa-239d-4670-bb06-76d1b0544826,25014153,2025-07-01 04:00:00,16:40,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,2170.0,1.06,0.0,15.0,,,2025-08-13 10:11:39.340,,2025.0
2,636bd64a-7eca-4863-855e-764dfe85c562,23002028,2022-12-23 00:00:00,15:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,65.0,0.79,0.0,15.0,,,2023-01-13 12:06:13.987,,2022.0
3,822b9a3f-c3f1-44bd-9bd3-77fff00b76f8,23005959,2023-08-15 00:00:00,07:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1612.0,1.49,0.0,15.0,,,2023-09-15 07:48:33.117,,2023.0
4,2b92ea25-3e81-4d10-aaaf-79c3e862c4e5,24007493,2023-12-10 00:00:00,21:45,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,4666.0,1.29,0.0,40.0,,,2024-01-10 10:41:58.670,,2023.0
5,c937cf5f-5e28-4b93-8252-7db820c2cc34,22001402,2022-11-05 12:16:06,5:30,AM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,4054.0,1.34,1.0,0.0,,,2022-11-15 12:27:56.063,,2022.0
6,c2cb5a55-7360-4cee-8bb7-7db844f6127d,23005316,2023-07-09 00:00:00,12:40,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,23392.0,0.43,0.0,30.0,,,2023-08-15 11:02:09.073,,2023.0
7,d7621583-a413-4900-817d-83b42ada258d,26016029,2026-04-16 00:00:00,01:50,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2026-04-17 12:20:33.690,,2026.0
8,ef4069aa-822b-48cd-831b-6ff46f0414b7,23003164,2023-04-30 00:00:00,18:30,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,120.0,0.82,0.0,5.0,,,2023-05-15 14:50:07.467,,2023.0
9,c803445a-9f2d-41c4-9f03-6fe73a05cebc,23005323,2023-07-27 00:00:00,15:15,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,10013.0,0.49,0.0,20.0,,,2023-08-15 11:11:42.897,,2023.0
10,e1a4014b-808a-4a90-aaea-865fd35a49bb,22000777,2022-08-23 00:00:00,2:15,PM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,47457.0,0.98,1.0,0.0,,,2022-10-05 09:38:04.230,,2022.0
11,60d7c045-15c7-44d8-a9a2-99cafbb4aabc,24009040,2024-03-06 00:00:00,22:55,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,6973.0,1.19,2.0,10.0,,,2024-04-12 17:44:26.270,,2024.0
12,87346024-7478-49d2-addf-9f9558d49b41,23003504,2023-05-02 00:00:00,16:45,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,260.0,0.41,0.0,5.0,,,2023-06-13 11:22:32.100,,2023.0
13,aa8336ed-cd27-4593-a02b-a471ab00aa32,23006564,2023-09-29 00:00:00,15:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,15683.0,3.39,6.0,25.0,,,2023-10-15 11:56:02.930,,2023.0
14,a99360ba-26fc-449c-b1cc-a3b48956daba,26015941,2026-04-14 00:00:00,19:00,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2026-04-17 12:55:04.077,,2026.0
15,0291dbd3-4005-4858-9ebe-a4e330174338,23005312,2023-07-02 00:00:00,05:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,335.0,1.52,0.0,5.0,,,2023-08-15 10:54:13.783,,2023.0
16,0255ae81-23b8-46ec-a9d1-8d65e425fdb3,25015385,2025-10-30 00:00:00,19:40,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,10230.0,1.53,7.0,40.0,,,2025-12-06 14:37:40.237,,2025.0
17,16830e6b-bfa0-46bf-bfe6-8b404762bad6,22001355,2022-11-11 11:28:02,7:10,PM,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2022-11-14 11:33:08.733,,2022.0
18,3ac814f0-61c3-48df-b0d4-92e3f366a5e2,24008124,2024-01-09 00:00:00,23:50,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,64589.0,1.35,2.0,55.0,,,2024-02-15 12:47:17.630,,2024.0
19,cc28d514-1ca4-4ca2-98d0-8ed971ee46e0,25013627,2025-05-06 04:00:00,01:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1238.0,0.8,1.0,50.0,,,2025-06-16 08:28:56.960,,2025.0
20,b2b37610-5a0b-4fd2-8ecf-93aa12b0a3da,22000715,2022-07-18 00:00:00,10:55,PM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1890.0,0.94,0.0,15.0,,,2022-10-04 13:25:18.997,,2022.0
21,70a84180-8fcd-4e90-82b7-92e9cde12ed6,25013629,2025-05-31 04:00:00,12:00,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,14159.0,2.44,0.0,25.0,,,2025-06-16 08:37:06.030,,2025.0
22,60c21c25-57bd-47a3-a4b7-b6220e82de8b,26015561,2025-12-19 00:00:00,10:45,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,674.0,0.97,0.0,10.0,,,2026-01-15 08:25:58.513,,2025.0
23,6963975a-084b-4953-8909-aad17dc09bc2,25013861,2025-06-10 04:00:00,19:15,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,136.0,0.2,0.0,5.0,,,2025-07-15 18:39:53.400,,2025.0
24,3ba51002-1551-4b20-b20c-b3d000dd76f8,22000959,2022-09-22 00:00:00,6:45,AM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,6444.0,1.18,0.0,30.0,,,2022-10-14 12:26:50.260,,2022.0
25,761627c0-f90c-4e94-a831-b80d851c6eb5,23003306,2023-05-20 09:38:55,20:26,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2023-05-22 09:42:50.587,,2023.0
26,5d0e2a64-7b98-4355-a92d-b21e9ef865c4,25014158,2025-07-31 04:00:00,16:35,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,5805.0,2.18,1.0,30.0,,,2025-08-13 10:34:49.023,,2025.0
27,bb98e6de-df27-43d9-95ad-aec6e819ccbc,24010022,2024-05-08 00:00:00,07:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,301.0,1.24,0.0,15.0,,,2024-06-21 12:16:04.113,,2024.0
28,f00c3d79-6b68-443b-bfb4-aee7e727c331,23005318,2023-07-13 00:00:00,21:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,14856.0,89.0,0.0,25.0,,,2023-08-15 11:06:07.867,,2023.0
29,b9ae26c0-a717-4276-807c-c6b85db60a07,23005314,2023-07-02 00:00:00,23:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,2629.0,1.52,1.0,25.0,,,2023-08-15 10:57:01.587,,2023.0
30,3a3c2324-b51e-43bd-a704-c2bddb69844b,25013626,2025-05-05 04:00:00,09:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,636.0,1.5,0.0,10.0,,,2025-06-16 08:26:52.093,,2025.0
31,c950743e-b03b-4424-8a04-c57c788884eb,23004631,2023-07-27 11:31:35,18:55,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,Initial-Ceased,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,,,,,,,2023-07-28 11:37:37.480,,2023.0
32,0b5022e7-1013-438b-8107-bb7b23e1ac9b,23007023,2023-11-27 00:00:00,02:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1121.0,0.53,0.0,15.0,,,2023-12-11 13:40:12.910,,2023.0
33,8dc9d799-51b6-464c-bbaf-bcea8547d72d,23005324,2023-07-29 00:00:00,17:45,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,3742.0,0.59,0.0,15.0,,,2023-08-15 11:12:58.180,,2023.0
34,660838e3-db56-4bcd-bf66-ba1608ad0295,23006559,2023-09-10 00:00:00,14:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,55443.0,1.21,1.0,30.0,,,2023-10-15 11:49:08.880,,2023.0
35,3b978fd3-6d11-4a94-ace5-179c4cac7407,25013624,2025-05-02 04:00:00,03:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1483.0,0.35,0.0,10.0,,,2025-06-16 08:22:44.460,,2025.0
36,ab122bc2-8327-4b35-afa4-1698e295f186,24010477,2024-06-14 00:00:00,14:30,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,71223.0,1.99,7.0,25.0,,,2024-07-15 15:32:53.120,,2024.0
37,fc6d2127-7ec5-49c3-843a-159cc0ba4c18,25014157,2025-07-27 04:00:00,07:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,893.0,0.68,0.0,10.0,,,2025-08-13 10:32:48.760,,2025.0
38,6fb56f41-2e89-4c63-935e-1414ccf0a8fe,25014156,2025-07-14 04:00:00,15:00,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,817.0,1.06,0.0,10.0,,,2025-08-13 10:28:00.430,,2025.0
39,ec0266a5-4602-4c3c-b21e-011b4d9b14e5,24010479,2024-06-21 00:00:00,16:00,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,9055.0,0.6,0.0,35.0,,,2024-07-15 15:36:14.420,,2024.0
40,e7eb1b94-b2fe-45ed-9cff-0fcc355b20ff,22000716,2022-07-28 00:00:00,6:35,PM,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,112943.0,1.38,0.0,50.0,,,2022-10-04 13:27:40.173,,2022.0
41,268f6612-5103-47b7-9e34-0f58530d7d05,24009041,2024-03-23 00:00:00,16:00,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,26064.0,2.95,1.0,50.0,,,2024-04-12 17:46:02.253,,2024.0
42,627047c9-9445-40cf-8d9a-0816fb770e60,24010023,2024-05-08 00:00:00,14:40,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,31861.0,1.24,0.0,30.0,,,2024-06-21 12:26:52.073,,2024.0
43,bc1b2883-abba-49bf-9fd2-0972df9fcf5e,22001706,2022-11-11 00:00:00,19:30,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,7809.0,1.37,2.0,15.0,,,2022-12-15 08:46:18.727,,2022.0
44,cef2f28b-3a41-449f-a148-08c8f3fcbca4,25014155,2025-07-11 04:00:00,18:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HOLYOKE,MA0101630,HOL07,HOLYOKE,,NORTHAMPTON ST/GLEN ST.,,,CONNECTICUT R.,,1435.0,0.61,0.0,10.0,,,2025-08-13 10:17:56.990,,2025.0
