Year,Date,Text,order_consent order,order_unilateral order,order_demand,order_demand notice,order_agreement,order_notice of noncompliance,order_boil water order,order_settlement agreement,order_amendment,order_penalty assessment notice,order_civil administrative penalty,order_labels,order_water supply,order_attorney general,order_water,order_hazardous waste,order_sewer,order_civil penalty,order_ supplemental environmental project,order_gasoline,order_asbestos,order_wetlands,order_stormwater,law_npdes,law_chapter 91,Fine,municipality
2010,12/29/10,"MassDEP entered into a Consent Order with a $25,000 Penalty regarding U.S. Petroleum Corporation for Waste Site Cleanup violations at 297 Concord Avenue in Cambridge. Today's Order includes timelines for submittal of a tier two (permit) extension and a final response action outcome statement to return this site to compliance. This site has been in the system since 2001. Under today's Order, U.S. Petroleum Corp. will pay $2,500 with the remaining $22,500 of the Penalty suspended pending compliance. The suspended penalty will come due if U.S. Petroleum Corp. fails to comply with the response action deadlines established. This enforcement action will lead to the cleanup of petroleum contaminated groundwater and soil emanating from the removal of underground storage tanks.12/29/10",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,25000.0,['Cambridge']
2010,12/28/10,"MassDEP concluded a Consent Order with a $1,790 Penalty involving the town of Otis for Water Supply violations. Specifically, the town failed its responsibility as a public water system at the Otis Recreation Center and for compliance with the Massachusetts drinking water requirements (staffing, operation, emergencies and reporting) at the Otis Municipal Building. The entire Penalty is suspended pending compliance with the outstanding drinking water requirements.12/23/10",True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1790.0,['Otis']
2010,12/20/10,"MassDEP entered into a Consent Order with a $10,350 Penalty involving John Freeman, as trustee of J F Trust, for Waste Site Cleanup violations at 67 Smith Place in Cambridge. J F Trust is the owner and/or operator of the property which has been subdivided into a residential and an industrial area. JF Trust is building residential properties on the site. The owner excavated in the area of an area delineated under an Activity and Use Limitation. This work was done prior to filing a plan, a so-called release abatement measure with MassDEP. This action is in violation of Waste Site Cleanup violations. Soil was stockpiled on this site in a non secure manner in violation, and stored on site for more than 120 days in violation. Today's Order requires a release abatement measure status reports, proper removal of stock piles and a focused phase two assessment for the residential area with further environmental testing. Under today's Order, the Trust has agreed to pay $8,350 with the remaining $2,000 suspended pending compliance and a stipulated penalty provision for any missed deadlines.12/20/10",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10350.0,['Cambridge']
2010,12/17/10,"MassDEP entered into a Consent Order with a $2,362.50 Penalty involving Safety-Kleen Systems, Inc. for Hazardous Waste Management violations at 90 Rabbit Road in Salisbury. MassDEP found during a 7/28/10 inspection of its hazardous waste treatment, storage and disposal facility at 90 Rabbit Road the following",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2362.5,['Salisbury']
2010,12/17/10,"MassDEP entered into a Consent Order with a $1,150 Penalty involving Anthony C. Lorusso (d/b/a Lorusso Stone Marble and Granite) for Industrial Wastewater violations in Shrewsbury. Lorusso Stone Marble and Granite was found to be discharging industrial wastewater to the ground in noncompliance with requirements/regulations. Today's Order establishes a series of options to be taken by the facility to return to compliance; after applying the Small Business Policy, a penalty of $1,150 was reached. Today's Order also contains a stipulated penalty provision for any future violations. This action will help ensure compliance with environmental regulations.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1150.0,['Shrewsbury']
2010,12/16/10,"MassDEP executed a Consent Order with a $34,580 Penalty involving Julia A. Martino and Robert W. James as trustees of Consolidated Equipment Realty Trust. The Trust owns the property at 101 Rear Foster Street in Peabody where Waste Site Cleanup violations were found, specifically",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34580.0,['Peabody']
2010,12/14/10,"MassDEP entered into a Consent Order with a $34,150 Penalty for Wetlands violations involving Michael McDonald at 26 Conte Drive Methuen. In response to a request from the Methuen Conservation Commission, MassDEP staff inspected the site and observed that cutting of trees, grading and filling with wood chips at the site had altered approximately 5,000 square feet of bordering vegetated wetland (BVW) within estimated rare wildlife habitat and approximately 5,000 square feet of riverfront area. Today's Order requires full restoration of altered BVW and riverfront area with long-term monitoring. McDonald has agreed to pay $1,500 with the remaining $33,650 suspended pending compliance.12/14/10",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,34150.0,[]
2010,12/9/10,"MassDEP issued a Declaration of a Water Supply Emergency for the property at 1561 Cold Spring Road Operating Company, LLC of Williamston (d/b/a/ Sweetbrook of Williamstown). MassDEP issued the Declaration in response to a request to increase use of one of its non-conforming sources. The request was made to provide sufficient water to the community public water system serving an elderly population. Arsenic was reported at levels of concern in two other primary wells serving the facility. The Order also allows the temporary use of bulk or bottled water to meet the system's needs.12/8/10",False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,['Williamstown']
2010,12/7/10,"MassDEP executed a Consent Order with the city of Somerville for Waste Site Cleanup violations involving the former Kiley Barrel site at 20-22 Prospect Street in Somerville. Specifically, MassDEP executed a second amendment to an existing Administrative Consent Order with the City of Somerville and the Somerville Redevelopment Authority, owners of 20-22 Prospect Street related to waste site cleanup violations. The amendment was issued to extend the deadline for submittal of a phase four or remedy implantation plan report until 5/25/11, and to extend the deadline for submittal of a final response action outcome, or remedy operation status by 5/25/12.12/7/10",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,['Somerville']
2010,12/7/10,"MassDEP entered into a Consent Order with a $5,175 Penalty involving Hardwick Board of Sewer Commissioners for Water Pollution Control violations in Hardwick. Today's Order addresses the discharge of raw sewage to the Ware River from a break in the force main between the main pump station and the wastewater treatment plant. The force main has been the site of previous breaks and the subject of a prior Consent Order with MassDEP that had required a study of the town's wastewater infrastructure. Today's Order requires the upgrade of a pump station, replacement of segments of the force main and other collection system improvements. The entire penalty is suspended provided the improvements are made.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,5175.0,['Hardwick']
2010,12/6/10,"MassDEP entered into a Consent Order with an $8,625 Penalty involving Easton MHC, LLC, for Water Pollution Control violations in Easton. Easton MHC, LLC is the owner of a 122-unit manufactured home community in Easton which is served by a permitted wastewater treatment facility. Easton MHC LLC violated MassDEP's groundwater discharge permit regulations and terms. Today's Order requires Easton MHC to perform an Infiltration & Inflow investigation to assess the integrity and water tightness of the sewage collection system and treatment works and implement any necessary corrective measures. In addition, Easton MHC must update its operation & maintenance manual; and, submit as-built plans of the current wastewater treatment facility and the disposal field. Finally Easton MHC will submit engineering design plans to bring the disposal field into compliance with the permit and complete the necessary improvements to the disposal field.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8625.0,['Easton']
2010,12/6/10,MassDEP entered into a Consent Order with the city of Easthampton for Water Supply violations in Easthampton regarding multiple violations of the total coliform (bacteria) rule within a 12-month period. Today's Order includes submittal of a tank inspection and alternatives report and response requirements should another total coliform rule violation occur on or before 11/30/11.,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,[]
2010,12/3/10,"MassDEP issued a Unilateral Order to Trent H. Davis for Asbestos violations at 119 East Street in North Attleboro. MassDEP requires that Davis, as owner and property manager of the site, cease and desist from any additional asbestos removal and/or handling activities at or associated with 119 East Street in North Attleboro. On 11/24/10 MassDEP inspected a three apartment building and the basement, where a boiler and heating pipes covered with asbestos containing thermal insulation were demolished in noncompliance of the MassDEP regulations. Immediately upon the effective date of today's Order, Davis has been ordered to cease and desist from all asbestos abatement activities, seal all windows, doors, stairwells and the HVAC system returns and remove any visibly damaged asbestos containing material debris in accordance with applicable regulations.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,[]
2010,12/2/10,"MassDEP entered into a Consent Order with Robertson's GMC Truck, Inc. for Groundwater Discharge violations in Wareham. MassDEP determined in July 2010 after a site inspection that Robertson's had a floor drain from the vehicle wash bay/service area that was discharging to an oil/water separator and ultimately to a leach field. Robertson's has agreed to an aggressive schedule to close out this unauthorized underground injection control well (the leach field) and complete an assessment of the discharge area.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,['Wareham']
2010,12/2/10,"MassDEP entered into a Consent Order with the town of Seekonk Department of Public Works for Waste Site Cleanup violations at 871 Taunton Avenue in Seekonk. Specifically the DPW failed to submit a revised final response action outcome statement, or alternate outcome statements by 2/22/10. Additional compliance activities are necessary to address a release of diesel fuel that occurred at the DPW garage at 871 Taunton Avenue. Today's Order establishes timelines for future submittals for compliance with the regulations.12/2/10",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,['Seekonk']
2010,12/2/10,"MassDEP entered into a Consent Order with the PDK Worldwide Enterprises, Inc. regarding Waste Site Cleanup violations at the (former) Westrex OEM Products at 51 Penn Street in Fall River. Specifically, MassDEP found a failure to comply with the deadlines established in a Notice of Audit Findings/Notice of Noncompliance (NON). In that Notice, MassDEP identified violations of the requirements associated with the final response action outcome statement submitted for this site. The violations were found as a result of a comprehensive audit by MassDEP. A sixty day deadline was established for the correction of these violations. Prior to the expiration of this deadline, MassDEP received a request from PDK Worldwide Enterprises, Incorporated for additional time to address these violations. Today's Order establishes the framework to correct the violations.",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,['Fall River']
2010,12/2/10,"MassDEP entered into a Consent Order with a $26,000 penalty with Plymouth Water Company, a private water company supplying water to the Ponds of Plymouth development, for violations of the Water Management Act. PWC holds a (water management) permit to withdraw 220,000 gallons per day. PWC has been exceeding this authorized water withdrawal volume. Today's Order requires the respondent to initiate a rate case with the Massachusetts Department of Public Utilities and submit annual water use reports to the MassDEP.12/1/10",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,26000.0,['Plymouth']
2010,11/30/10,"MassDEP entered into a Consent Order with a $55,000 Penalty involving the Commonwealth of Massachusetts-Department of Conservation and Recreation (DCR) for Wetlands violations at Winthrop Beach. The violations took place within Winthrop Shore Reservation on Winthrop Shore Drive in Winthrop. On the way to another site inspection MassDEP staff observed two unoccupied front-end loaders sitting on the beach/dune with small piles of sand in front of each bucket. Upon further investigation, MassDEP discovered that MassDCR machines had been deployed to perform work prescribed as part of a valid Order of Conditions that authorized a vegetation management plan. This plan was meant to control invasive species to improve and restore dune functions. However, it was also discovered and confirmed at a later site inspection with DCR representatives that the work was conducted in non-compliance with the provisions of the approved plan and without the proposed and required supervision. The work actually performed included machine excavation and vegetation removal of 143,076 square feet (approx. 3.28 acres) of 'coastal dune' beyond that originally proposed and not specifically authorized. Portions of this removal were within actual rare wildlife habitat. Also, MassDEP discovered during the investigation that DCR has historically and regularly performed grading and other ""clean up"" of the bathing beach portion of Winthrop Reservation without having first filed notification or receiving any authorization. Today's Order requires full restoration and enhancement of the 'coastal dune' functions including rare wildlife habitat, and long-term monitoring. Additionally, DCR is required to file a Notice of Intent by no later than 12/31/10, and receive the proper final order of conditions that will authorize all regular beach maintenance activities, including the recreation/bathing beach, prior to performing any such activities. The full $55,000 has been suspended in the document DCR remains in compliance with the terms of this Order until 11/30/14.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,55000.0,[]
2010,11/28/10,"MassDEP issued a Declaration of Water Emergency to Woodland Park, Inc. in Charlemont. The Park has agreed to address a water shortage at this small community public water system. The Declaration allows the public water system to use bottled water or approved bulk water to meet its needs with conditions while the facility addresses its well and pump problem.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,['Charlemont']
2010,11/24/10,"MassDEP penalized Webster Block LLC $12,945 for Waste Site Cleanup violations at 400 Eastern Avenue in Chelsea. The company failed to report contaminants discovered during an environmental assessment it undertook at a Chelsea property in 2006. Webster Block LLC purchased the property at 400 Eastern Avenue in Chelsea on December 29, 2006. The company is building a 120-unit residential apartment complex on the site. Webster Block notified MassDEP of the elevated levels of petroleum and metals on 8/27/10. MassDEP subsequently learned that Webster Block received a subsurface assessment of this contamination in soil as early as December 2006, but failed to file notification within 120 days as required. Today's order requires an assessment report, a risk characterization and confirmation that there are no contaminant exceedences in the area of the footprint of the building, along with a description of any cleanup actions deemed necessary to ensure the eventual achievement of no significant risk for the entire site. Webster Block will pay $8,000 of the penalty, and MassDEP has agreed to suspend the remaining $4,945 provided the terms of the cleanup plan are met. However, there is a stipulated penalty provision for any missed deadlines. A timely cleanup of the site will ensure that contamination does not impact nearby properties or the public health.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12945.0,['Chelsea']
2010,11/24/10,"MassDEP entered into a Consent Order with a $9,000 Penalty involving Baker Commodities, Inc. for Wetlands violations at 134 Rear Billerica Avenue in Billerica. MassDEP became aware of the violation as the result of the Wetland Change Initiative review of aerial photographs. A staff site inspections confirmed that approximately 2,000 square feet of bordering vegetated wetland (BVW) had been altered by grading and the deposition of stumps, soil and rock materials. Similar activity had also been performed in the buffer zone to the BVW. There had been no prior notification filings regarding this work, and no authorization given for this activity. Today's Order requires full restoration of BVW, removal of materials and stabilization within 20 feet of the BVW and long-term monitoring. The company has agreed to pay $5,000 of the Penalty with the remaining $4,000 suspended pending compliance and issuance of a return to compliance letter.11/24/10",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9000.0,['Billerica']
2010,11/22/10,"MassDEP entered into a Consent Order with a $7,000 Penalty involving Morrison Construction for Air Quality and Solid Waste violations in Palmer. Following receipt of a report from the Palmer Fire Department regarding open burning of material at a gravel pit in Palmer, MassDEP conducted an inspection which revealed open burning of demolition debris constituting violations of both air pollution control and solid waste management regulations. Morrison, who cooperated with MassDEP during the investigation, immediately addressed the noncompliance issues at the burn location by removing the burnt debris. As part of a settlement agreement, Morrison agreed to pay $3,000 of the Penalty. An additional $4,000 will be suspended pending the company's compliance with the agreement.11/19/10",True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000.0,[]
2010,11/19/10,"MassDEP entered into a Consent Order with Tantasqua/Union 61 School District for Water Supply violations in Brimfield. The 61 School District operates a public water system at Brimfield Elementary School. Today's Order addresses the repeat violations of the Maximum Contaminant Limit for total coliform and the actions the District is taking, and will take, in response to any future violations.11/18/10",True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,['Brimfield']
2010,11/17/10,"MassDEP entered into a Consent Order with R.M. Packer, for Waste Site Cleanup violations at its 84 Beach Road facility in Tisbury. The company failed to comply with deadlines established in a MassDEP notice of noncompliance. MassDEP identified the violations as failure to implement selected feasible remedial alternatives in a timely fashion and failure to submit a final response action outcome for this site within the regulatory timelines as described in state cleanup regulations. In MassDEP's notice of audit findings/notice of noncompliance, a sixty-day deadline had been established for submittal. Prior to the expiration of this deadline, MassDEP received a request for additional time to perform the necessary tasks to comply. Today's Order establishes deadlines for completing the necessary tasks required to correct the violations.",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,['Tisbury']
2010,11/17/10,"MassDEP entered into a Consent Order with a $60,000 Penalty Chase Home Finance LLC, for Waste Site Cleanup violations in Worcester. The company failed to comply with an existing Consent Order on 6/1/09 wherein it would hire a Licensed Site Professional (LSP) to oversee and conduct an Immediate Response Action (IRA) in accordance with MassDEP approval. The company failed to meet minimum requirements for this IRA assessment, failed to submit a release notification form (RNF) to MassDEP within 60 days, and failed to submit a written IRA Plan to MassDEP within 60 days following a sudden release of fuel oil in the basement of a foreclosed residence. According to the terms of the agreement, Chase was to hire an LSP within 5 days of the effective date and conduct an IRA assessment, and submit the required IRA plan and RNF within 30 days of the effective date. Chase hired an LSP and submitted the RNF and IRA, but failed to perform the actions in the proposed IRA plan. Under the terms of today's Order, Chase has agreed to pay a stipulated Penalty of $60,000 for failing to comply with the previous Order from 2009, and agreed to conduct the actions proposed within the IRA plan. Chase has now conducted the required actions at the site and filed a final response action outcome statement for the site as of 6/4/10.",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000.0,['Worcester']
2010,11/17/10,"MassDEP entered into a Consent Order with a $45,412.50 Penalty regarding Costello Dismantling Company, Inc., and J.H. Lynch & Sons, Inc. for Asbestos violations in Worcester. MassDEP found that both the Costello Dismantling Company, Inc. of Middleborough, Massachusetts, and J.H. Lynch & Sons, Inc. of Cumberland, Rhode Island, had violated MassDEP's Asbestos regulations as noted during a November 2008 inspection of a construction project being conducted in Worcester. During the inspection, MassDEP observed multiple portions of concrete duct banks containing asbestos conduit which had been excavated, broken, and piled, uncontained, at the work site. Under the terms of today's Order both companies committed to complying with all applicable regulations in the future, as well as to paying the $45,412.50 Penalty.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,45412.5,"['Middleborough', 'Worcester']"
2010,11/17/10,"MassDEP entered into a Consent Order with a $5,000 Penalty involving Dimopoulos Realty Trust for Waste Site Cleanup violations at 170 Main Street in Maynard. The Dimopoulos Realty Trust of Burlington, Massachusetts, was found to have violated the regulation at Jimmy's Garage located at 170 Main Street in Maynard. Violations included failing to conduct an Immediate Response Action (IRA) and submit the IRA status reports. Further, the Trust failed to meet additional response action deadlines. Today's Order, in addition to the Penalty, requires the submittal of either phase two through phase four reports pertaining to the cleanup, or the submittal of a final response action outcome by no later than 2/6/11.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000.0,"['Burlington', 'Maynard']"
2010,11/17/10,"MassDEP entered into a Consent Order with a $4,000 Penalty involving the Southbridge Savings Bank for Waste Site Cleanup violations at 288 Stafford Street in Charlton. The Southbridge Savings Bank violated state cleanup regulations at the aforementioned property by failing to provide notification to MassDEP within 72 hours of its knowledge of the existence of on-site contamination concentrations greater than state standards located within 500 feet of private water supply. The release occurred from a leaking above-ground storage tank at a residence owned by the Southbridge Savings Bank. Under the terms of today's Order, the Bank has agreed to the $4,000 Penalty.",True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4000.0,['Charlton']
2010,11/17/10,"MassDEP entered into a Consent Order with a $26,275 Penalty regarding the Tri-State Group, Inc. for numerous environmental violations in Oxford. The Tri-State Group, Inc. had discharged industrial wastewater to the ground, and eventually to the nearby wetlands on the property, a Wetlands and Industrial Wastewater violation. In addition, Solid Waste was disposed of improperly on the property, and the company failed to comply with numerous Hazardous Waste Management requirements. Today's Order requires the company to pay $2,000 of the Penalty with the remaining $24,275 suspended as the company went out of business. This action will help to ensure companies who comply are not undercut by those companies that violate the law and ensure compliance with environmental regulations that protect the Commonwealth's water, air and soil from contamination.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,26275.0,['Oxford']
2010,11/15/10,"MassDEP entered into a Consent Order with a $12,000 Penalty regarding the Providence and Worcester Railroad Company for Waste Site Cleanup violations in Worcester. The violations occurred following a release of 1,600 gallons of diesel fuel that occurred from a 2,000 gallon diesel fuel tank on a locomotive. On 11/29/09, a locomotive traveling northbound struck a derail device that had been placed on the tracks by unidentified vandals near the 'Shoppes at Blackstone Valley' in Millbury. The train continued approximately four (4) miles to the P&W Railroad Engine House located at 382 Southbridge Street in Worcester. At that point, approximately 300 gallons of the 1,600 gallons on board were recovered in a containment area. The difference, approximately 1,300 gallons of diesel fuel, was released along and onto the track, the ballast, the railroad ties, and underlying soil areas. P&W notified MassDEP of this release on 11/30/09 8",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12000.0,"['Millbury', 'Worcester']"
2010,11/15/10,"MassDEP entered into a Consent Order with a $3,000 Penalty regarding Jeffrey Bober for Air Quality and Solid Waste violations at a College Highway location in Southwick. On 3/1/10, MassDEP noticed open burning being conducted in the rear of this site. Southwick Fire Department and MassDEP personnel confirmed that Bober had a permit from the fire department to burn brush on 2/28/10, but the open burning continued on 3/1/10 and 3/2/10, and included stumps, pallets, furniture, plastics and fiberglass, items not allowed under his local burn permit. As part of today's Order, Bober has agreed to pay $1,500 with the remaining $1,500 suspended pending Bober's compliance with the agreement.11/15/10",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3000.0,['Southwick']
2010,11/10/10,"Hollingsworth & Vose Company, West Groton (CERO)",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,[]
2010,11/9/10,"MassDEP issued a Unilateral Order to Ames Hill Development, LLC (""Ames Hill"") for Wetlands violations on its property near Catamount Road in Tewksbury. Ames Hill is the developer for the Catamount Road extension portion (a/k/a phase one) of the Ames Run Cluster Subdivision. While conducting an inspection on property nearby, MassDEP staff observed heavy turbidity within a series of intermittent streams, and eventually entering Ames Pond due to silt and sediment discharging from a large detention basin serving the subdivision. Also, MassDEP observed areas of significant silt and sediment had been deposited within the streams (on Bank) and within associated Bordering Vegetated Wetlands. Today's Order requires Ames Hill to immediately cease-and-desist any and all discharge of silt or sediment from the site to any areas subject to the jurisdiction of the Wetlands Protection Act. Secondly, to immediately implement any and all measures necessary to stabilize the entire site to prevent erosion and the discharge of silt or sediment and to prevent further sedimentation downstream. Finally, by 11/30/10 conduct and a comprehensive analysis, and submit a written plan that addresses all the Operation and Maintenance Plan deficiencies and/or stormwater infrastructure failure(s) that have been identified as the cause(s) or possible cause(s) of the observed siltation and sediment. MassDEP must also authorize any further corrective actions and implementation of the approved plan prior to implementation.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,,['Tewksbury']
2010,11/9/10,"MassDEP entered into a Consent Order with a $16,050 Penalty involving Patrick McKenna individually and as trustee of Olive Street Nominee Trust for Asbestos violations at 205 Everett Street in Boston. MassDEP inspected the sit in response to a complaint from the city concerning possible demolition of a building without having removed asbestos containing materials. During the inspection MassDEP observed asbestos containing materials mixed with demolition debris on the ground and around the foundation at the site. McKenna will pay $4,000 and $12,050 will be suspended pending compliance over a period of one year. MassDEP's small business policy was utilized in reaching this settlement.11/9/10",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16050.0,['Boston']
2010,11/8/10,"MassDEP issued a Unilateral Order to the US Army Corps of Engineers-New England for Water Supply violations at its public water system in the Knightville Dam Recreation Area of Huntington. The Picnic Area distribution system and source were contaminated with coliform bacteria and e. coli bacteria. Today's Order requires specific actions to correct significant deficiencies and/or provide appropriate treatment, as well as public notification, prior to the opening of the 2011 season.",False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,['Huntington']
2010,11/8/10,"MassDEP was notified that Peter Gallant pleaded guilty in Berkshire Superior Court to two counts of violation of the notification requirement of a release or threat of release of oil or other hazardous material; and, to two counts of illegal disposal of hazardous waste and two counts of discharge of waste without a permit. Judge Agostini continued the charges without a finding for one year on the condition that Gallant pays a $5,000 fine. The charges stem from a MassDEP Environmental Strike Force investigation into the spill of approximately 20 to 40 gallons of diesel fuel at the Hinsdale DPW yard on 4/22/09. Gallant, at that time, was the Director of Public Works for the town. The case was handled by the Berkshire District Attorney's office on behalf of MassDEP.11/5/10",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5000.0,['Hinsdale']
2010,11/4/10,"MassDEP entered into a Consent Order with a $17,050 Penalty involving the Professional Flooring Corporation, for Asbestos violations at 30 Curtiss Road in Milton. MassDEP personnel inspected 30 Curtiss Road in Milton, in response to a request to waive the asbestos regulations 10-day notification requirements. During the inspection MassDEP personnel determined that asbestos containing material had been improperly removed and placed outside in a roll-off container by the company. Professional will pay $4,000 of the Penalty with the remaining $13,050 suspended for a period of one year. In addition, Professional will have five of its employees complete an approved training course for ""Asbestos - Associated Project Workers"" within 90 days. MassDEP utilized the small business policy in reaching this agreement.11/3/10",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17050.0,['Milton']
2010,11/3/10,"MassDEP issued a Unilateral Order to Joan Wanczyk - d/b/a River Drive Excavating - for Wetlands violation in Hadley. MassDEP found an active filling of floodplain (bordering land subject to flooding) at River Drive's property adjacent to the Connecticut River. MassDEP inspected this location in response to a request for assistance from the conservation commission in the town of Hadley and observed that a substantial area of fill (approximately 1080 cubic yards) had been placed in BLSF. Disposition of this fill without first filing a Notice of Intent and/or obtaining approval for such actions is a violation of Massachusetts General Laws, and the state's wetland regulations. Today's Order requires that River Drive cease and desist immediately from further work within the BLSF and submit a written report describing the extent of fill within the BLSF.11/2/10",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,['Hadley']
2010,11/1/10,"MassDEP issued a Unilateral Order to Columbia Construction Company for Wetlands violations at 310 Lowell Street in Andover. MassDEP issued a cease and desist Order to the company during construction work at the location, which includes an existing Internal Revenue Service building. Columbia had been performing construction on the building and parking lot. As the result of a complaint received by MassDEP, the site was inspected and found that an intermittent stream is piped and flows under the site through a 24-inch culvert. It was observed that that the water discharging from the culvert was significantly turbid and flowing downstream to wetlands and eventually into Fish Brook (designated a class ""A"" stream and resource water). Silt deposited from the turbid stream resulted in alteration to more than 5,000 square feet of stream and bordering vegetated wetland. It was determined that the sediment causing the turbidity originated and was entering the culvert from someplace beneath the construction site. Today's Order requires that Columbia immediately cease and desist any and all activity that may be causing water quality degradation to Fish Brook and sedimentation to any wetland resource areas on and/or off the site. Second, Columbia must install and monitor a silt barrier immediately downgradient of the 24-inch pipe, across the drainage channel, to prevent further sedimentation downstream and perform an analysis of the 24-inch drainage pipe, which shall include but is not limited to a visual survey, to determine the integrity of the pipe. Finally, by no later than 11/30/10, Columbia must submit a written plan to address any pipe deficiencies or failure(s) that have been identified as the cause(s) or possible cause(s) of the siltation. MassDEP must review and authorize any further corrective actions prior to implementation. Additional enforcement action is possible.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,,['Andover']
2010,11/1/10,"MassDEP Environmental Strike Force (ESF) was notified by the Massachusetts Office of Attorney General of the following resolution involving the company, Jayco. Initially, the Cambridge police began the investigation into a case involving payment by several municipalities to defendants for services that were never provided. Cambridge officials called MassDEP's ESF with suspicions that Jayco was not dumping municipal street sweepings at an authorized landfill, as it had contracted to do, but rather was bringing the sweepings to its own facility in Waltham and also commingling it with other waste. ESF investigation found that in fact, the solid waste was not going where defendants claimed. ESF also learned that other municipalities were being victimized. As a result of this ESF investigation, indictments were handed down and defendants subsequently pled 'guilty' to solid waste and ""false claims"" charges stemming from the fabrication of documents and invoices that were sent to the cities of Cambridge, Lawrence and Chelsea for waste disposal services and for dumping solid waste at unpermitted waste facilities. The company, Jayco, was ordered to pay $100,000 in fines, put on probation for three years, and is barred for bidding on public contracts.11/1/10",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,100000.0,"['Cambridge', 'Chelsea', 'Lawrence', 'Waltham']"
