source_url,gcs_url,municipality,permit_number,report_year,permit_year,report_period_start,report_period_end,source_page_refs,mcm1_activities_count,mcm1_notes,mcm2_activities_count,mcm3_outfalls_total,mcm3_outfalls_screened,mcm3_outfalls_not_accessed,mcm3_illicit_found,mcm3_illicit_eliminated,mcm3_count_type,mcm3_sampling_conducted,mcm4_sites_inspected,mcm4_violations_found,mcm5_sites_inspected,mcm5_bmps_inspected,mcm6_facilities_inspected,mcm6_notes,system_mapping_pct_complete,tmdl_municipality_specific,tmdl_waterbodies_json,compliance_issues,extraction_confidence,extraction_notes,pdf_pages,estimated_cost_usd
https://www.epa.gov/system/files/documents/2026-04/dcr_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/dcr_ma_ar23.pdf,Department of Conservation and Recreation,MAR043001,2023,,2022-07-01,2023-06-30,"{""tmdl"": [5, 6, 7, 8, 9, 10, 11], ""mcm6_pollution_prevention"": [25], ""mcm3_idde"": [20, 21, 22], ""mcm1"": [14, 15, 16, 17, 18], ""mcm5_post_construction"": [23, 24], ""mcm4_construction"": [22], ""mcm2"": [18, 19]}",6,"Includes social media messages, signs about not feeding gulls, stormwater posters and brochures, dog waste management information, stormwater management website updates, project kick-off meetings, and project manager training. Activities count is derived from the 'Number of educational messages completed' field on page 14.",9,2571,18,0,2,1,current_period,True,0,0,0,347,42,Refers to site inspections for facilities that require a SWPPP.,95,,"[{""reduction_achieved_lbs_per_year"": 36.6, ""source_page"": 5, ""pollutant"": ""Nitrogen"", ""waterbody"": ""Long Island Sound""}, {""source_page"": 5, ""pollutant"": ""Nitrogen"", ""reduction_achieved_lbs_per_year"": 3.5, ""waterbody"": ""Mount Hope Bay""}, {""waterbody"": ""Outer New Bedford Harbor"", ""reduction_achieved_lbs_per_year"": 4.5, ""source_page"": 5, ""pollutant"": ""Nitrogen""}, {""source_page"": 5, ""pollutant"": ""Nitrogen"", ""reduction_achieved_lbs_per_year"": 0, ""waterbody"": ""Proctor Brook""}, {""waterbody"": ""Mystic River"", ""source_page"": 6, ""pollutant"": ""Phosphorus"", ""reduction_achieved_lbs_per_year"": 16.9}, {""source_page"": 6, ""pollutant"": ""Phosphorus"", ""reduction_achieved_lbs_per_year"": 5.3, ""waterbody"": ""Blackstone River""}, {""reduction_achieved_lbs_per_year"": 4.2, ""source_page"": 6, ""pollutant"": ""Phosphorus"", ""waterbody"": ""Merrimack River""}, {""waterbody"": ""Mother Brook"", ""source_page"": 6, ""pollutant"": ""Phosphorus"", ""reduction_achieved_lbs_per_year"": 3.9}, {""source_page"": 6, ""pollutant"": ""Phosphorus"", ""reduction_achieved_lbs_per_year"": 0, ""waterbody"": ""Proctor Brook""}, {""source_page"": 6, ""pollutant"": ""Phosphorus"", ""reduction_achieved_lbs_per_year"": 0, ""waterbody"": ""Ten Mile River""}, {""reduction_achieved_lbs_per_year"": 65.1, ""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River"", ""source_page"": 8, ""wasteload_allocation_lbs_per_year"": 192}, {""source_page"": 10, ""wasteload_allocation_lbs_per_year"": 10.3, ""reduction_achieved_lbs_per_year"": 4.5, ""pollutant"": ""Phosphorus"", ""waterbody"": ""Lake Quinsigamond & Flint Pond""}, {""wasteload_allocation_lbs_per_year"": 0.8, ""source_page"": 11, ""waterbody"": ""Bents Pond/Ramsdall Pond"", ""pollutant"": ""Phosphorus"", ""reduction_achieved_lbs_per_year"": 0.5}, {""waterbody"": ""Auburn Pond/Leeseville Pond"", ""pollutant"": ""Phosphorus"", ""reduction_achieved_lbs_per_year"": 0, ""wasteload_allocation_lbs_per_year"": 1.2, ""source_page"": 11}]",,high,"The report identifies the municipality as ""Department of Conservation and Recreation"", which is an organization rather than a typical municipality.",28,0.00888
https://www.epa.gov/system/files/documents/2026-04/dcr_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/dcr_ma_ar25.pdf,,,,,,,{},,,,,,,,,,,,,,,,,,,[],,low,Extraction failed: Gemini returned empty content (finish_reason=FinishReason.MALFORMED_FUNCTION_CALL). Possible safety block or recitation filter.,30,0.00948
https://www.epa.gov/system/files/documents/2026-04/devens-mdfa-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/devens-mdfa-ma-ar19.pdf,"Devens, MA",MAR042048,,,,,{},12,,,,,,0,0,current_period,,83,3,,,309,Count refers to catch basins inspected.,,,[],,high,"Some MCM sections were not found in the XML, but all major MCM fields that were present were unambiguous. MCM2 and MCM5 sections are missing.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/devens-mdfa-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/devens-mdfa-ma-ar20.pdf,Devens/Massachusetts Development Finance Agency,MAR042048,2020,,2019-07-01,2020-06-30,"{""mcm2"": [7], ""mcm1"": [4, 5, 6], ""mcm3_idde"": [7, 8, 9], ""mcm5_post_construction"": [10, 11], ""mcm6_pollution_prevention"": [11, 12, 13], ""mcm4_construction"": [10], ""tmdl"": [3]}",5,Number of educational messages completed.,3,0,0,,0,0,current_period,False,4,0,0,0,267,Number of catch basins inspected.,0,False,[],No compliance issues were mentioned.,high,The report period start and end dates are clearly stated on the first page.,16,0.00528
https://www.epa.gov/system/files/documents/2026-04/devens_mass_dev_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/devens_mass_dev_ma_ar21.pdf,Devens/Massachusetts Development Finance Agency,MAR042048,2021,3,2020-07-01,2021-06-30,"{""mcm4_construction"": [14, 15], ""mcm3_idde"": [12, 13, 14], ""mcm6_pollution_prevention"": [16, 17, 18], ""mcm5_post_construction"": [15], ""mcm2"": [11, 12], ""mcm1"": [7, 8, 9, 10, 11]}",7,"Public education activities include mailers/virtual courses, web pages, flyers, and social media posts. The number 7 comes from the 'Number of educational messages completed' field on page 7.",2,0,0,0,3,3,unknown,False,131,,17,,74,Count refers to catch basins inspected and cleaned.,,,[],,high,"The report does not provide details on the number of illicit discharges found or eliminated during the current period or cumulatively. It states ""No illicit discharges were found"", but also lists 3 SSOs identified and removed both for the current period and cumulatively. It is unclear if SSOs are considered a type of illicit discharge in this context. The report does not specify the count type (current period or cumulative) for illicit discharges. The report states that Devens does not currently have any impaired water bodies with an approved TMDL for phosphorus, but does have direct discharges to water bodies impaired for phosphorus. Therefore, no TMDL data for phosphorus has been extracted.",21,0.00678
https://www.epa.gov/system/files/documents/2026-04/devens_mass_dev_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/devens_mass_dev_ma_ar22.pdf,Devens/Massachusetts Development Finance Agency,MAR042048,,4,2021-07-01,2022-06-30,"{""mcm6_pollution_prevention"": [15, 16, 17], ""mcm2"": [10, 11], ""mcm5_post_construction"": [14, 15], ""tmdl"": [2], ""mcm3_idde"": [11, 12, 13], ""mcm1"": [7, 8, 9, 10], ""mcm4_construction"": [14]}",5,,5,,0,,0,0,current_period,False,41,,,,305,catch basins inspected,,,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Assabet River""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River Watershed""}, {""waterbody"": ""Nashua River"", ""pollutant"": ""Phosphorus""}]",,high,"SSO, illicit discharge, outfall screening, and catchment investigation counts were all reported as 0 for the current period and cumulatively. This is noted as a potential ambiguity.",20,0.00648
https://www.epa.gov/system/files/documents/2026-04/devens_massachusetts_development_finance_agency_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/devens_massachusetts_development_finance_agency_ma_ar23.pdf,Devens/Massachusetts Development Finance Agency,MAR042048,2023,,2022-07-01,2023-06-30,"{""mcm6_pollution_prevention"": [16, 17], ""mcm3_idde"": [12, 13, 14], ""mcm5_post_construction"": [15, 16], ""mcm2"": [11, 12], ""mcm1"": [7, 8, 9, 10, 11], ""mcm4_construction"": [14, 15]}",8,"Multiple messages were distributed through various BMPs including webpages, social media, and virtual courses",1,1212,0,,0,0,cumulative_since_permit_start,False,90,12,9,0,53,Refers to site inspections for facilities requiring a SWPPP,100,,[],,high,"The report does not provide specific numbers for MCM2 public participation activities, only descriptions. The report states ""No outfalls were inspected"" and ""No catchment investigations were conducted"", so IDDE activities are 0.",20,0.00648
https://www.epa.gov/system/files/documents/2026-04/devens_mdfa_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/devens_mdfa_ma_ar24.pdf,Devens,MAR042048,2024,6,2023-07-01,2024-06-30,"{""tmdl"": [2, 5], ""mcm4_construction"": [16], ""mcm3_idde"": [14, 15, 16], ""mcm5_post_construction"": [16, 17], ""mcm6_pollution_prevention"": [17, 18], ""mcm2"": [13], ""mcm1"": [8, 9, 10, 11, 12]}",9,"Includes web pages, social media, pet licenses, training sessions/tours, and tours.",4,2294,92,,0,0,cumulative_since_permit_start,True,97,0,10,0,350,Catch basins inspected. Also 3 SWPPP inspections were conducted at the DPW facility.,95,True,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Moore Airfield""}, {""waterbody"": ""Devens Commerce Center at Givry Street"", ""pollutant"": ""Phosphorus""}, {""waterbody"": ""Vicksburg Square"", ""pollutant"": ""Phosphorus""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Rogers Field""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Devens Community Center Parking Lot""}, {""waterbody"": ""Willard Field"", ""pollutant"": ""Phosphorus""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Antietam/Sherman Fields""}, {""waterbody"": ""33 Lake George (Fergyson Focal Point and Rain Garden Turret)"", ""pollutant"": ""Phosphorus""}, {""waterbody"": ""47 and 75 Jackson Road"", ""pollutant"": ""Phosphorus""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""35 Saratoga Boulevard""}, {""waterbody"": ""11 Grant Road"", ""pollutant"": ""Phosphorus""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""270 Barnum Road""}]",,high,"The report period start and end dates are clearly stated on page 1, but the report year and permit year are not explicitly stated, though it is a 'Year 6 Annual Report 2024'. Assuming permit year is 6 and report year is 2024. The TMDL section on page 2 indicates no approved TMDL for phosphorus, but Devens does have direct discharges to water bodies impaired for phosphorus without an approved TMDL. The TMDL waterbodies data is based on this information and the sites identified for BMP retrofits for phosphorus reduction. Some MCM sections (e.g. MCM2 and MCM6) have activities described across multiple pages without clear numerical totals. For MCM1, multiple educational messages are described but the total count is explicitly given. For MCM6, catch basin and street sweeping numbers are given, as well as SWPPP inspections.",21,0.00678
https://www.epa.gov/system/files/documents/2026-04/devens_mdfa_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/devens_mdfa_ma_ar25.pdf,Devens/Massachusetts Development Finance Agency,MAR042048,,7,2024-07-01,2025-06-30,"{""tmdl"": [2, 3, 4, 5], ""mcm6_pollution_prevention"": [18], ""mcm4_construction"": [16], ""mcm5_post_construction"": [16, 17], ""mcm2"": [12, 13], ""mcm1"": [7, 8, 9, 10, 11, 12], ""mcm3_idde"": [13, 14, 15]}",9,"9 educational messages were completed during the reporting period through various BMPs including webpages, social media, pet license messaging, newsletters, and tours.",8,13,26,0,0,0,cumulative_since_permit_start,False,55,0,4,4,4,Number refers to quarterly SWPPP inspections at the DPW facility,95,True,"[{""source_page"": 4, ""pollutant"": ""Phosphorus"", ""reduction_achieved_lbs_per_year"": 5.3, ""waterbody"": ""Nashua River Watershed""}]",,high,"The report does not provide details on specific illicit discharge events, only stating that zero were found or removed. It is unclear if sampling was conducted for IDDE, but no data was provided. No facilities inspected or catch basins inspected/cleaned numbers were provided for MCM6.",21,0.00678
https://www.epa.gov/system/files/documents/2026-04/dcamm-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/dcamm-ma-ar19.pdf,Division of Capital Asset Management & Maintenance (DCAMM),MAR042057,2019,1,2018-05-01,2019-06-30,"{""mcm4_construction"": [10, 11], ""mcm1"": [10], ""mcm5_post_construction"": [11], ""mcm6_pollution_prevention"": [11, 12], ""mcm3_idde"": [10], ""mcm2"": [10]}",,Construction projects were not completed in Permit Year 1 at the regulated DCAMM properties.,0,0,0,,0,0,unknown,False,0,0,0,0,0,"No facilities or catch basins were inspected, but schedules for catch basin cleaning, street sweeping, and stormwater treatment structure maintenance are established in a BMP Manual and will be implemented in Permit Year 2.",0,True,"[{""pollutant"": ""bacteria"", ""waterbody"": ""Charles River""}, {""waterbody"": ""Westfield River"", ""pollutant"": ""bacteria""}, {""pollutant"": ""bacteria"", ""waterbody"": ""Ipswich River""}, {""pollutant"": ""bacteria"", ""waterbody"": ""Assabest River""}, {""waterbody"": ""Axtell Brook"", ""pollutant"": ""bacteria""}, {""pollutant"": ""bacteria"", ""waterbody"": ""Still River""}, {""pollutant"": ""bacteria"", ""waterbody"": ""Quaboag River""}, {""waterbody"": ""Chicopee Brook"", ""pollutant"": ""bacteria""}, {""waterbody"": ""Boston Harbor"", ""pollutant"": ""bacteria""}, {""waterbody"": ""Housatonic River"", ""pollutant"": ""bacteria""}, {""waterbody"": ""North River"", ""pollutant"": ""bacteria""}, {""waterbody"": ""Connecticut River"", ""pollutant"": ""bacteria""}, {""pollutant"": ""bacteria"", ""waterbody"": ""Merrimack River""}]",,medium,"Construction projects were not completed in Permit Year 1 for MCM 1, 4, and 5. MCM 2 deliverables are scheduled for Permit Year 2. Catch basin cleaning, street sweeping, and stormwater treatment structure maintenance schedules are established in a BMP Manual but will be implemented in Permit Year 2. Road salt use optimization is in process of development.",13,0.00438
https://www.epa.gov/system/files/documents/2026-04/dcamm-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/dcamm-ma-ar20.pdf,Division of Capital Asset Management & Maintenance (DCAMM),MAR042057,,2,2019-07-01,2020-06-30,"{""mcm4_construction"": [5], ""mcm1"": [3, 4], ""mcm3_idde"": [5], ""tmdl"": [3], ""mcm5_post_construction"": [6], ""mcm2"": [4], ""mcm6_pollution_prevention"": [6]}",3,Three site-specific educational handouts were prepared.,0,3,0,0,0,0,current_period,False,0,0,0,,79,"Total number of catch basins inspected. (6 at MITC, 38 at Hurley Building, 35 at State House)",50,True,[],,high,"The report specifies that DCAMM is a non-traditional MS4 community, and thus some MCM requirements (like public participation events or street sweeping) are not applicable or minimal.",8,0.00288
https://www.epa.gov/system/files/documents/2026-04/dcamm_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/dcamm_ma_ar21.pdf,Division of Capital Asset Management & Maintenance (DCAMM),MAR042057,2021,,2020-07-01,2021-06-30,"{""tmdl"": [4], ""mcm2"": [5], ""mcm1"": [4, 5], ""mcm4_construction"": [5, 6], ""mcm6_pollution_prevention"": [6, 7], ""mcm5_post_construction"": [6], ""mcm3_idde"": [3, 5]}",2,Includes one training session for managers and one training session for facilities personnel.,0,3,3,,0,0,current_period,False,0,0,0,0,3,Dry weather inspections were completed at all three regulated properties.,100,,"[{""pollutant"": ""Bacteria/Pathogens"", ""waterbody"": ""Not specified""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Not specified""}, {""waterbody"": ""Not specified"", ""pollutant"": ""Solids/Oil/Grease (Hydrocarbons)/Metals""}]",,high,"Construction projects were not completed at regulated small MS4 properties in Permit Year 3, impacting MCM4 and MCM5 reporting.",8,0.00288
https://www.epa.gov/system/files/documents/2026-04/dcamm_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/dcamm_ma_ar22.pdf,Division of Capital Asset Management & Maintenance (DCAMM),MAR042057,,,,,{},1,,,,0,,0,0,current_period,,0,0,,,102,Count refers to total catch basins. 14 catch basins were cleaned.,,,[],,high,"The PDF automatically checks off the first two boxes if either one is checked. The user intended to only check the box that said ""No outfalls were inspected.""",,0.00108
https://www.epa.gov/system/files/documents/2026-04/dcamm_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/dcamm_ma_ar23.pdf,Division of Capital Asset Management & Maintenance (DCAMM),MAR042057,,,,,{},0,,,0,0,,0,0,cumulative_since_permit_start,,0,0,0,0,4,4 catch basins were inspected and cleaned.,,,"[{""pollutant"": ""bacteria"", ""waterbody"": ""Mystic River""}, {""pollutant"": ""bacteria"", ""waterbody"": ""Charles River""}]",,high,All major MCM fields are present and unambiguous. MCM2 has no data. No compliance issues were mentioned. The report states that it is a non-traditional permittee and does not have the authority to enact ordinances or regulations.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/dcamm_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/dcamm_ma_ar24.pdf,Division of Capital Asset Management & Maintenance (DCAMM),MAR042057,,,,2024-09-30,{},1,,,0,0,,0,0,cumulative_since_permit_start,,0,0,,,61,61 catch basins inspected,75,,"[{""waterbody"": ""Charles River"", ""pollutant"": ""Chloride""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River""}, {""pollutant"": ""unknown"", ""waterbody"": ""Mystic River""}]",,high,All major MCM fields are present and unambiguous. Some MCM sections were empty.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/dcamm_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/dcamm_ma_ar25.pdf,Division of Capital Asset Management & Maintenance (DCAMM),MAR042057,,,,,{},0,,,,0,,0,0,cumulative_since_permit_start,,0,0,,,0,Count refers to catch basins,75,,[],,high,Some MCM sections are missing or have zero values.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/framingham-state-univ-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/framingham-state-univ-ma-ar20.pdf,Framingham State University,MA042001/W-036112,2020,,2019-07-01,2020-06-30,"{""mcm4_construction"": [9], ""mcm3_idde"": [7, 8, 9], ""mcm6_pollution_prevention"": [10, 11], ""mcm1"": [6], ""mcm2"": [6]}",0,No public education messages were sent this reporting period.,0,0,0,,0,0,,,4,0,,,1,Site inspections completed for facilities requiring a SWPPP.,100,,[],,medium,MCM1: Public education messages were not sent this year. MCM2: Public participation opportunity will be provided later in Fall 2020. MCM3: Number of SSOs identified and removed are both 0. Outfalls screened is 0. Catchment investigations completed this period is 0. Percent of total catchments investigated is 0. Illicit discharges identified and removed are both 0. MCM6: Catch basins inspected and cleaned counts are not provided.,14,0.00468
https://www.epa.gov/system/files/documents/2026-04/framingham_state_univ_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/framingham_state_univ_ma_ar21.pdf,Framingham State University,MA042001/W-036112,,3,2020-07-01,2021-06-30,"{""mcm4_construction"": [9], ""tmdl"": [2], ""mcm6_pollution_prevention"": [10, 11], ""mcm1"": [6], ""mcm3_idde"": [7, 8, 9], ""mcm5_post_construction"": [9, 10], ""mcm2"": [6]}",0,"Due to COVID overload, the message was not sent this year. It will be sent in fall 2021.",0,86,0,,0,0,cumulative_since_permit_start,False,0,0,0,0,1,refers to site inspections for facilities that require a SWPPP,,,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""unknown""}]",,medium,"Several MCM sections (1, 2, 4, 5, 6) indicate 0 activities, which may or may not be accurate. No explicit information on system mapping completion percentage.",14,0.00468
https://www.epa.gov/system/files/documents/2026-04/framingham_state_univ_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/framingham_state_univ_ma_ar22.pdf,Framingham State University,MA042001/W-036112,,4,2021-07-01,2022-06-30,"{""mcm2"": [6], ""mcm3_idde"": [7, 8], ""mcm1"": [6], ""mcm4_construction"": [9], ""mcm6_pollution_prevention"": [10]}",0,,0,,0,,0,0,cumulative_since_permit_start,,0,0,,,86,catch basins inspected and cleaned,0,True,"[{""waterbody"": ""Assabet River"", ""pollutant"": ""Phosphorus""}, {""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus""}]",,high,"No issues, clear and complete.",14,0.00468
https://www.epa.gov/system/files/documents/2026-04/framingham_state_university_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/framingham_state_university_ma_ar23.pdf,Framingham State University,MAR042001/W-036112,,,,,{},,,,,0,,0,0,,,0,,,,86,Catch basins inspected.,100,,[],,high,"All major MCM fields are present and unambiguous. Some MCM sections (MCM1, MCM2, MCM3) are empty.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/framingham_state_university_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/framingham_state_university_ma_ar24.pdf,Framingham State University,MA042001/W-036112,,,,,{},0,0 educational messages were sent,,0,0,0,0,0,current_period,False,0,0,,,86,86 catch basins were inspected and cleaned,0,,[],,high,"MCM2 data is missing. MCM1 notes that 0 educational messages were sent, which seems low.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/framingham_state_university_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/framingham_state_university_ma_ar25.pdf,Framingham State University,MA042001/W-036112,,,,,{},0,,,,0,,0,0,,,0,,,,86,Count refers to catch basins,0,,[],,high,All major MCM fields are present and unambiguous. Some TMDL related fields were not found.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/hanscom-afb-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/hanscom-afb-ma-ar19.pdf,Hanscom Air Force Base,MAR042029,,,,2019-09-30,{},1,,,660,0,,0,0,current_period,False,4,0,,,330,Catch basins inspected,0,,[],,high,"MCM2 and MCM5 sections are present but contain no data. Total number of outfalls is estimated based on the 'Total_Num_CBs' field in MCM6, assuming 2 catch basins per outfall.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/hanscom-afb-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/hanscom-afb-ma-ar20.pdf,Hanscom Air Force Base,MAR042029,2020,2,2019-07-01,2020-06-30,"{""mcm2"": [12], ""mcm1"": [7, 8, 9, 10, 11], ""tmdl"": [2], ""mcm6_pollution_prevention"": [16, 17], ""mcm3_idde"": [12, 13, 14], ""mcm5_post_construction"": [15], ""mcm4_construction"": [15]}",19,Some planned activities were delayed due to COVID-19.,2,0,0,0,0,0,current_period,False,18,0,,,660,Refers to catch basins inspected.,0,True,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Assabet River""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River Watershed""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Lake and Pond""}]",,medium,"No explicit compliance issues were mentioned, but several requirements were not met due to COVID-19. MCM2 public participation activities count refers to two events, not people. Street sweeping information mentions volume of material removed in cubic yards but no miles cleaned. MCM6 Facilities inspected count refers to catch basins.",20,0.00648
https://www.epa.gov/system/files/documents/2026-04/hanscom_afb_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/hanscom_afb_ma_ar21.pdf,Hanscom Air Force Base,MAR042029,2021,,2020-07-01,2021-06-30,"{""mcm2"": [8], ""mcm6_pollution_prevention"": [12, 13], ""mcm5_post_construction"": [11], ""mcm1"": [7], ""mcm3_idde"": [8, 9, 10], ""tmdl"": [2], ""mcm4_construction"": [11]}",8,"Includes 3 project kick-off meetings, 1 industrial briefing, 1 pet waste flyer, 1 contractor's environmental guide update, 1 facility manager's guide update, and 1 storm water hot line operation.",1,35,33,5,0,0,current_period,True,0,0,0,0,660,Number refers to catch basins inspected and cleaned.,100,,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Assabet River""}, {""pollutant"": ""Bacteria and Pathogen"", ""waterbody"": ""Various""}]",Some Year 3 requirements were not completed due to COVID-19 and are documented in each section above. Requirements that were met prior to COVID-19 are documented in each applicable section above.,high,Some public education activities are no longer applicable due to changes in base housing ownership. Overall data quality is high.,16,0.00528
https://www.epa.gov/system/files/documents/2026-04/hanscom_afb_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/hanscom_afb_ma_ar22.pdf,Hanscom Air Force Base,MAR042029,,,,2022-09-27,{},8,,,,0,,0,0,current_period,False,36,0,,,660,660 catch basins inspected,,,[],,high,"MCM2 (Public Participation) section was present in the XML but contained no data, so it was omitted from the output.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/hanscom_air_force_base_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/hanscom_air_force_base_ma_ar23.pdf,Hanscom Air Force Base,MAR042029,,,,2023-09-26,{},8,,,5,5,,0,0,cumulative_since_permit_start,,48,,,,48,48 SWPPP Site Inspections,,,[],,high,All major MCM fields are present and unambiguous.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/hanscom_afb_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/hanscom_afb_ma_ar24.pdf,Hanscom Air Force Base,MAR042029,,,,,{},8,,,0,0,,0,0,cumulative_since_permit_start,False,12,0,63,,660,660 catch basins inspected and cleaned.,0,,[],,high,MCM2 (Public Participation) had no specific data fields to extract beyond its presence.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/hanscom_afb_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/hanscom_afb_ma_ar25.pdf,Hanscom Air Force Base,MAR042029,,,,,{},8,,,0,0,0,1,1,current_period,False,13,0,,,648,catch basins inspected,0,,"[{""reduction_achieved_lbs_per_year"": 2.76, ""pollutant"": ""Phosphorus"", ""waterbody"": ""Assabet River""}]",,high,All major MCM fields are present and unambiguous.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/holyoke-community-college-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/holyoke-community-college-ma-ar20.pdf,Holyoke Community College,MAR042059,2020,,2019-07-01,2020-06-30,"{""mcm5_post_construction"": [7], ""mcm3_idde"": [5, 6, 7], ""mcm1"": [4], ""mcm4_construction"": [7], ""mcm6_pollution_prevention"": [9, 10], ""mcm2"": [4]}",0,,0,,0,,0,0,,,0,0,0,0,0,Catch basins inspected. No other facilities reported as inspected.,,,[],,medium,"Overall, the report is very sparse and many fields are reported as 0 or 'not applicable'. This makes it difficult to assess the actual progress made.",14,0.00468
https://www.epa.gov/system/files/documents/2026-04/holyoke_cc_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/holyoke_cc_ma_ar21.pdf,Holyoke Community College,MAR042059,,3,2020-07-01,2021-06-30,"{""mcm6_pollution_prevention"": [10, 11, 12], ""mcm4_construction"": [8, 9], ""mcm1"": [5], ""mcm5_post_construction"": [9], ""mcm2"": [6], ""mcm3_idde"": [6, 7, 8]}",1,One educational message was completed related to pet waste stations and social media presence for stormwater education.,0,,0,,0,0,,False,0,0,0,0,0,No catch basins were inspected or cleaned.,0,True,[],Holyoke Community College (HCC) was unable to provide an opportunity for public participation during the permit year due to COVID-19 related shutdowns and reduced staffing. HCC was unable to certify that all year 3 requirements were completed.,medium,"The document explicitly states that due to COVID-19, not all year 3 requirements were completed, and activities were minimized.",15,0.00498
https://www.epa.gov/system/files/documents/2026-04/holyoke_cc_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/holyoke_cc_ma_ar22.pdf,Holyoke Community College,MAR042059,,,,,{},0,,,,0,,0,0,,,0,0,,,12,Includes 0 catch basins and 12 SWPPP site inspections.,,,[],,high,"MCM2 and MCM5 sections are present but contain no data fields. MCM1.activities_count is derived from ""Num_Edu_Messages_Yr1"". MCM6.facilities_inspected combines counts from ""Num_CBs_Inspected"" and ""Num_SWPPP_Site_Inspections"".",,0.00108
