,entity_name,client_name,year,reg_type,compensation
329,Carlo Basile,"HVV Massachusetts, Inc.",2024,Lobbyist,4000.0
330,Carlo Basile,"Hyannis Harbor Tours, Inc.",2024,Lobbyist,17500.0
331,Carlo Basile,JPMorgan Chase Holdings LLC,2024,Lobbyist,45000.0
332,Carlo Basile,"Leaselock Insurance Services, Inc.",2024,Lobbyist,30000.0
333,Carlo Basile,"Lifespan of Massachusetts, Inc.",2024,Lobbyist,65000.0
334,Carlo Basile,Logan Outdoor Advertising DBA Logan Communications,2024,Lobbyist,12000.0
335,Carlo Basile,"Lynn Community Health, Inc.",2024,Lobbyist,51000.0
336,Carlo Basile,"Massachusetts Biotechnology Council, Inc.",2024,Lobbyist,78000.0
337,Carlo Basile,"Massachusetts Broadcasters Association, Inc.",2024,Lobbyist,5000.0
338,Carlo Basile,"Massachusetts Health & Hospital Association, Inc.",2024,Lobbyist,30000.0
339,Carlo Basile,"Massachusetts and Rhode Island Insurance Federation, Inc.",2024,Lobbyist,22500.0
340,Carlo Basile,Massachusetts Senior Care Association Inc.,2024,Lobbyist,45000.0
341,Carlo Basile,"Massasoit Greyhound Association, Inc.",2024,Lobbyist,0.0
342,Carlo Basile,"McKinsey & Company, Inc.",2024,Lobbyist,30000.0
343,Carlo Basile,"Medway Grid, LLC",2024,Lobbyist,0.0
344,Carlo Basile,"Motorola Solutions, INC.",2024,Lobbyist,75000.0
345,Carlo Basile,"Nan Fung Life Sciences Real Estate, LLC",2024,Lobbyist,18000.0
346,Carlo Basile,New England Board of Higher Education,2024,Lobbyist,18000.0
347,Carlo Basile,"New York Blood Center, Inc.",2024,Lobbyist,45000.0
348,Carlo Basile,Newport Construction Corporation,2024,Lobbyist,30000.0
349,Carlo Basile,"North Shore Community Health, Inc.",2024,Lobbyist,26000.0
350,Carlo Basile,"Permit Power Action Fund, Inc.",2024,Lobbyist,5000.0
351,Carlo Basile,Revitalize Community Development Corporation,2024,Lobbyist,18000.0
352,Carlo Basile,"Revolutionary Clinics II, Inc.",2024,Lobbyist,0.0
353,Carlo Basile,Roche Diagnostics Corporation,2024,Lobbyist,39000.0
354,Carlo Basile,"Sarepta Therapeutics, Inc.",2024,Lobbyist,45000.0
355,Carlo Basile,School Transportation Association of Massachusetts INC.,2024,Lobbyist,30000.0
356,Carlo Basile,"Sense Labs, Inc.",2024,Lobbyist,30000.0
357,Carlo Basile,"Service Contract Industry Council, Inc.",2024,Lobbyist,37500.0
358,Carlo Basile,Servistar Realties LLC,2024,Lobbyist,0.0
359,Carlo Basile,"Shields Health Care Group, Inc.",2024,Lobbyist,60000.0
360,Carlo Basile,South Station Phase I Owner LLC,2024,Lobbyist,21000.0
361,Carlo Basile,Springfield Water and Sewer Commission,2024,Lobbyist,10000.0
362,Carlo Basile,Sports Betting Alliance,2024,Lobbyist,90000.0
363,Carlo Basile,"Sterling Suffolk Racecourse, LLC",2024,Lobbyist,75000.0
364,Carlo Basile,SUN Initiative Financing LLC,2024,Lobbyist,30000.0
365,Carlo Basile,The Literacy Lab,2024,Lobbyist,30000.0
366,Carlo Basile,"The Longwood Collective, Inc",2024,Lobbyist,30000.0
367,Carlo Basile,"Theory Wellness, Inc.",2024,Lobbyist,0.0
368,Carlo Basile,"TruGreen, Inc.",2024,Lobbyist,42000.0
369,Carlo Basile,"Tufts Medicine, Inc.",2024,Lobbyist,72000.0
370,Carlo Basile,"Uber Technologies, Inc.",2024,Lobbyist,51000.0
371,Carlo Basile,"UMass Memorial Health Care, Inc.",2024,Lobbyist,60000.0
372,Carlo Basile,"Vascular Management and Innovations Group, LLC",2024,Lobbyist,38000.0
373,Carlo Basile,"Velocity Risk Underwriters, LLC",2024,Lobbyist,7833.0
374,Carlo Basile,Vistra Corporate Services Company,2024,Lobbyist,48000.0
375,Carlo Basile,"Wegmans Food Markets, Inc.",2024,Lobbyist,45000.0
376,Carlo Basile,Westmass Area Development Corporation,2024,Lobbyist,45000.0
377,Carlo Basile,WinnDevelopment Company Limited Partnership,2024,Lobbyist,45000.0
378,Carlo Basile,Applegreen MA Travel Plazas LLC,2024,Lobbyist,8000.0
379,Carlo Basile,"Baltazar Contractors, Inc.",2024,Lobbyist,36000.0
380,Carlo Basile,"Dental Benefit Management, Inc.",2024,Lobbyist,19500.0
381,Carlo Basile,"Energy New England, LLC",2024,Lobbyist,21000.0
382,Carlo Basile,"Glenvale, LLC",2024,Lobbyist,39000.0
383,Carlo Basile,Lawrence General Hospital,2024,Lobbyist,32000.0
384,Carlo Basile,"Boston Symphony Orchestra, Inc.",2024,Lobbyist,21000.0
385,Carlo Basile,Greater Lynn Senior Services,2024,Lobbyist,45000.0
386,Carlo Basile,Total salaries received,2024,Lobbyist,3223480.34
387,Carlo Basile,"Argus Communications, Inc.",2024,Lobbyist,30000.0
388,Carlo Basile,"Cargo Ventures, LLC",2024,Lobbyist,15000.0
389,Carlo Basile,"TDMA, LLC",2024,Lobbyist,4000.0
390,Carlo Basile,"Revere Residential, LLC",2024,Lobbyist,0.0
391,Carlo Basile,"Sira Naturals, Inc.",2024,Lobbyist,4000.0
392,"Bay State Strategies Group, LLC",Walmart Inc.,2024,Lobbyist Entity,30150.0
393,"Bay State Strategies Group, LLC",Mark Development LLC,2024,Lobbyist Entity,60000.0
394,"Bay State Strategies Group, LLC",Synchrony Financial,2024,Lobbyist Entity,39000.0
395,"Bay State Strategies Group, LLC",Pharmaceutical Research and Manufacturers of America Corporation,2024,Lobbyist Entity,102500.0
396,"Bay State Strategies Group, LLC","Massachusetts Chiefs of Police Association, Inc.",2024,Lobbyist Entity,30000.0
397,"Bay State Strategies Group, LLC",National Insurance Crime Bureau,2024,Lobbyist Entity,27000.0
398,"Bay State Strategies Group, LLC","Acreage Massachusetts, LLC",2024,Lobbyist Entity,4000.0
399,"Bay State Strategies Group, LLC","RIZE Massachusetts Foundation, Inc.",2024,Lobbyist Entity,24000.0
400,"Bay State Strategies Group, LLC",DISCOVER PRODUCTS INC.,2024,Lobbyist Entity,39000.0
401,"Bay State Strategies Group, LLC",Liberty Mutual Insurance Company,2024,Lobbyist Entity,60000.0
402,"Bay State Strategies Group, LLC","Lyft, Inc.",2024,Lobbyist Entity,60000.0
403,"Bay State Strategies Group, LLC",RELX Inc.,2024,Lobbyist Entity,36000.0
404,"Bay State Strategies Group, LLC",SAS Institute Inc.,2024,Lobbyist Entity,36000.0
405,"Bay State Strategies Group, LLC","T-Mobile USA, Inc",2024,Lobbyist Entity,24000.0
406,"Bay State Strategies Group, LLC","ServiceNow, Inc.",2024,Lobbyist Entity,30000.0
407,"Bay State Strategies Group, LLC",DISH DBS Corporation,2024,Lobbyist Entity,18000.0
408,"Bay State Strategies Group, LLC","Dupont Specialty Products USA, LLC",2024,Lobbyist Entity,33000.0
409,"Bay State Strategies Group, LLC","DIRECTV, LLC",2024,Lobbyist Entity,18000.0
410,"Bay State Strategies Group, LLC","Zscaler, Inc.",2024,Lobbyist Entity,36000.0
411,"Bay State Strategies Group, LLC",TikTok Inc.,2024,Lobbyist Entity,42000.0
412,"Bay State Strategies Group, LLC",Portfolio Recovery Associates LLC,2024,Lobbyist Entity,31000.0
413,"Bay State Strategies Group, LLC",Deloitte Consulting LLP,2024,Lobbyist Entity,45000.0
414,"Bay State Strategies Group, LLC","Energy Systems Group, LLC",2024,Lobbyist Entity,33000.0
415,"Bay State Strategies Group, LLC","Hims, Inc.",2024,Lobbyist Entity,30000.0
416,"Bay State Strategies Group, LLC","Dental Service of Massachusetts, Inc.",2024,Lobbyist Entity,42000.0
417,"Bay State Strategies Group, LLC",VMware LLC,2024,Lobbyist Entity,6000.0
418,"Bay State Strategies Group, LLC",Indivior Inc,2024,Lobbyist Entity,30000.0
419,"Bay State Strategies Group, LLC",Sunrun Inc.,2024,Lobbyist Entity,42000.0
420,"Bay State Strategies Group, LLC",American Chemistry Council,2024,Lobbyist Entity,45000.0
421,"Bay State Strategies Group, LLC",WinnDevelopment Company Limited Partnership,2024,Lobbyist Entity,40000.0
422,"Bay State Strategies Group, LLC",Granicus LLC.,2024,Lobbyist Entity,27000.0
423,"Bay State Strategies Group, LLC",Stonewall Solutions,2024,Lobbyist Entity,24000.0
424,"Bay State Strategies Group, LLC",Nagarro GS Inc,2024,Lobbyist Entity,30000.0
425,"Bay State Strategies Group, LLC",Sports Betting Alliance,2024,Lobbyist Entity,60000.0
426,"Bay State Strategies Group, LLC",Kooth USA LLC,2024,Lobbyist Entity,39000.0
427,"Bay State Strategies Group, LLC",Fantasy Sports Alliance Inc.,2024,Lobbyist Entity,15000.0
428,"Bay State Strategies Group, LLC",SHI International Corp.,2024,Lobbyist Entity,36000.0
429,"Bay State Strategies Group, LLC",Microsoft Corporation,2024,Lobbyist Entity,44000.0
430,"Bay State Strategies Group, LLC",Kyyba Inc.,2024,Lobbyist Entity,24000.0
431,"Bay State Strategies Group, LLC",Total salaries received,2024,Lobbyist Entity,1391650.0
432,"Bay State Strategies Group, LLC",Gartner Inc,2024,Lobbyist Entity,30000.0
433,"Bay State Strategies Group, LLC","J.S. Bryant School, Inc.",2024,Lobbyist Entity,0.0
434,"Bay State Strategies Group, LLC",Snowflake Inc,2024,Lobbyist Entity,33000.0
435,"Bay State Strategies Group, LLC",Mass Great Ponds LLC,2024,Lobbyist Entity,12000.0
436,"Bay State Strategies Group, LLC","Tanium, Inc.",2024,Lobbyist Entity,0.0
437,"Bay State Strategies Group, LLC","National Strategies, LLC",2024,Lobbyist Entity,16250.0
438,"BCB Government Relations, Inc.","Coalition for Genetic Data Protection, Inc.",2024,Lobbyist Entity,40000.0
439,"BCB Government Relations, Inc.",Eisai Inc.,2024,Lobbyist Entity,25000.0
440,"BCB Government Relations, Inc.",General Motors LLC,2024,Lobbyist Entity,48000.0
441,"BCB Government Relations, Inc.",The Procter & Gamble Distributing LLC.,2024,Lobbyist Entity,30000.0
442,"BCB Government Relations, Inc.","7-Eleven, Inc.",2024,Lobbyist Entity,32500.0
443,"BCB Government Relations, Inc.",American Cleaning Institute Corporation,2024,Lobbyist Entity,12000.0
444,"BCB Government Relations, Inc.","Casella Waste Systems, Inc.",2024,Lobbyist Entity,42000.0
445,"BCB Government Relations, Inc.",Quest Diagnostics Incorporated,2024,Lobbyist Entity,30000.0
446,"BCB Government Relations, Inc.","Consumer Healthcare Products Association, Inc.",2024,Lobbyist Entity,30000.0
447,"BCB Government Relations, Inc.","Eastern Dental Insurance Agency, Inc.",2024,Lobbyist Entity,6000.0
448,"BCB Government Relations, Inc.",Embecta Corp.,2024,Lobbyist Entity,36000.0
449,"BCB Government Relations, Inc.","Massachusetts Association of Lawn Care Professionals, Inc.",2024,Lobbyist Entity,5000.0
450,"BCB Government Relations, Inc.","Massachusetts Association of Landscape Professionals, Inc.",2024,Lobbyist Entity,5000.0
451,"BCB Government Relations, Inc.","Massachusetts Arborists Association, Inc.",2024,Lobbyist Entity,5000.0
452,"BCB Government Relations, Inc.","Golf Course Superintendents Association of New England, Inc.",2024,Lobbyist Entity,5000.0
453,"BCB Government Relations, Inc.","Horizon Beverage Company, Inc.",2024,Lobbyist Entity,9000.0
454,"BCB Government Relations, Inc.",Insurance Auto Auctions Corp.,2024,Lobbyist Entity,9000.0
455,"BCB Government Relations, Inc.","Massachusetts Beverage Association, Inc.",2024,Lobbyist Entity,77500.0
456,"BCB Government Relations, Inc.",Orsted Wind Power North America LLC,2024,Lobbyist Entity,75000.0
457,"BCB Government Relations, Inc.",Real Estate Valuation Advocacy Association,2024,Lobbyist Entity,12000.0
458,"BCB Government Relations, Inc.",Smith & Wesson Corp.,2024,Lobbyist Entity,42000.0
459,"BCB Government Relations, Inc.",Retailers Association of Massachusetts,2024,Lobbyist Entity,21000.0
460,"BCB Government Relations, Inc.","Neurocrine Biosciences, Inc.",2024,Lobbyist Entity,30000.0
461,"BCB Government Relations, Inc.",Fedex Corporation,2024,Lobbyist Entity,40000.0
462,"BCB Government Relations, Inc.","Takeda Pharmaceuticals America, Inc",2024,Lobbyist Entity,48000.0
463,"BCB Government Relations, Inc.",GlaxoSmithKline LLC,2024,Lobbyist Entity,36000.0
464,"BCB Government Relations, Inc.","Astellas Pharma US, Inc.",2024,Lobbyist Entity,36000.0
465,"BCB Government Relations, Inc.","Novavax, Inc.",2024,Lobbyist Entity,30000.0
466,"BCB Government Relations, Inc.","Comcast Cable Communications Management, LLC",2024,Lobbyist Entity,45000.0
467,"BCB Government Relations, Inc.","Abbott Laboratories, Inc.",2024,Lobbyist Entity,30000.0
468,"BCB Government Relations, Inc.","Learning Ally, Inc.",2024,Lobbyist Entity,36000.0
469,"BCB Government Relations, Inc.",Total salaries received,2024,Lobbyist Entity,928000.0
470,Kathy Bell,"ADP TotalSource, Inc.",2024,Lobbyist,30000.0
471,Kathy Bell,"ADA Forsyth Institute, Inc.",2024,Lobbyist,33000.0
472,Kathy Bell,Fedex Corporation,2024,Lobbyist,30000.0
473,Kathy Bell,New Brighton Landing LLC,2024,Lobbyist,30000.0
474,Kathy Bell,"VNA Care Network Foundation, Inc.",2024,Lobbyist,10000.0
475,Kathy Bell,"UHS of Delaware, Inc.",2024,Lobbyist,48000.0
476,Kathy Bell,American Staffing Association,2024,Lobbyist,42000.0
477,Kathy Bell,"The Leukemia & Lymphoma Society, Inc.",2024,Lobbyist,8000.0
478,Kathy Bell,"Star Store Holdings, LLC",2024,Lobbyist,30000.0
479,Kathy Bell,Construction Industries of Massachusetts,2024,Lobbyist,42400.02
480,Kathy Bell,"2Life Communities, Inc.",2024,Lobbyist,36000.0
481,Kathy Bell,Atlantic Richfield Company,2024,Lobbyist,0.0
482,Kathy Bell,"Children's Advocacy Center of Suffolk County, Inc.",2024,Lobbyist,0.0
483,Kathy Bell,"SaviLinx, LLC",2024,Lobbyist,30000.0
484,Kathy Bell,"Wheelabrator Environmental Systems, Inc.",2024,Lobbyist,36000.0
485,Kathy Bell,"Massachusetts Health & Hospital Association, Inc.",2024,Lobbyist,30000.0
486,Kathy Bell,"Curaleaf, Inc.",2024,Lobbyist,30000.0
487,Kathy Bell,"Turo, Inc.",2024,Lobbyist,30000.0
488,Kathy Bell,"Issues Management Group, Inc.",2024,Lobbyist,0.0
489,Kathy Bell,Nuveen Securities LLC,2024,Lobbyist,24000.0
490,Kathy Bell,The Greater Boston Food Bank Inc,2024,Lobbyist,0.0
491,Kathy Bell,Massachusetts Judges Conference of the Trial Court,2024,Lobbyist,21600.0
492,Kathy Bell,Pfizer Inc.,2024,Lobbyist,36000.0
493,Kathy Bell,Waymo LLC,2024,Lobbyist,36000.0
494,Kathy Bell,"New England Connectivity and Telecommunications Association, Inc",2024,Lobbyist,45000.0
495,Kathy Bell,"Payactiv, Inc.",2024,Lobbyist,5000.0
496,Kathy Bell,A.D. Makepeace Company,2024,Lobbyist,18000.0
497,Kathy Bell,"The Boston Beer Company, Inc.",2024,Lobbyist,72000.0
498,Kathy Bell,"Claremont Companies, LLC",2024,Lobbyist,17500.0
499,Kathy Bell,"Commonwealth Care Alliance, Inc.",2024,Lobbyist,54000.0
500,Kathy Bell,Massachusetts Mutual Life Insurance Company,2024,Lobbyist,78000.0
501,Kathy Bell,"Massachusetts Society of Oral and Maxillofacial Surgeons, Inc.",2024,Lobbyist,18000.0
502,Kathy Bell,Massachusetts Dental Society,2024,Lobbyist,54000.0
503,Kathy Bell,McDonald's Corporation,2024,Lobbyist,19999.98
504,Kathy Bell,"Radar Labs, Inc.",2024,Lobbyist,0.0
505,Kathy Bell,"Securities Industry and Financial Markets Association, Inc.",2024,Lobbyist,22500.0
506,Kathy Bell,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",2024,Lobbyist,36000.0
507,Kathy Bell,"United HealthCare Services, Inc.",2024,Lobbyist,42000.0
508,Kathy Bell,"Massachusetts Brewers Guild, Inc.",2024,Lobbyist,30000.0
509,Kathy Bell,"Wellman Healthcare Group, Inc",2024,Lobbyist,0.0
510,Kathy Bell,Total salaries received,2024,Lobbyist,1125000.0
511,Kathy Bell,"CIC Health, LLC",2024,Lobbyist,0.0
512,Patrick Bench,"Armis, Inc.",2024,Lobbyist,48000.0
513,Patrick Bench,Carvana LLC,2024,Lobbyist,56000.0
514,Patrick Bench,"Blue Mantis, Inc.",2024,Lobbyist,80500.0
515,Patrick Bench,NeuroSoph Inc.,2024,Lobbyist,0.0
516,Patrick Bench,"New England Venture Capital Association, Inc",2024,Lobbyist,24900.0
517,Patrick Bench,Piaggio Fast Forward Inc.,2024,Lobbyist,45000.0
518,Patrick Bench,"ReUp Education, Inc.",2024,Lobbyist,32500.0
519,Patrick Bench,"DTC Enterprises, Inc.",2024,Lobbyist,30000.0
520,Patrick Bench,"Axon Enterprise, Inc.",2024,Lobbyist,35000.0
521,Patrick Bench,Electric Hydrogen Co.,2024,Lobbyist,37500.0
522,Patrick Bench,Arkea Bio Corp.,2024,Lobbyist,30000.0
523,Patrick Bench,"UKG, Inc.",2024,Lobbyist,24000.0
524,Patrick Bench,"Sartorius Stedim North America, Inc.",2024,Lobbyist,60000.0
525,Patrick Bench,Hecate Energy Eastern Ave Energy Center LLC,2024,Lobbyist,21000.0
526,Patrick Bench,Sapient Corporation,2024,Lobbyist,30000.0
527,Patrick Bench,Pacaso Inc.,2024,Lobbyist,60000.0
528,Patrick Bench,"Airbnb, Inc.",2024,Lobbyist,55000.0
529,Patrick Bench,"TransloadX, LLC",2024,Lobbyist,12000.0
530,Patrick Bench,Veterans Guardian VA Claim Consulting LLC,2024,Lobbyist,60000.0
531,Patrick Bench,Mettler Packaging LLC,2024,Lobbyist,60000.0
532,Patrick Bench,"Pre-Paid Legal Services, Inc.",2024,Lobbyist,17000.0
533,Patrick Bench,Total salaries received,2024,Lobbyist,818400.0
534,Patrick Bench,The Tides Center,2024,Lobbyist,20000.0
535,Patrick Bench,"PosiGen Developer, LLC",2024,Lobbyist,0.0
536,Patrick Bench,"Insituform Technologies, LLC",2024,Lobbyist,36000.0
537,Patrick Bench,MediPro Medical Staffing LLC,2024,Lobbyist,6000.0
538,Patrick Bench,"LAN-TEL COMMUNICATIONS, INC.",2024,Lobbyist,0.0
539,Raymond Bennett,Electrify America LLC,2024,Lobbyist,22500.0
540,Raymond Bennett,"Flock Group, Inc. dba Flock Safety",2024,Lobbyist,60000.0
541,Raymond Bennett,Iron Workers Union 7,2024,Lobbyist,20000.0
542,Raymond Bennett,"Massachusetts Housing Coalition, Inc.",2024,Lobbyist,18000.0
543,Raymond Bennett,"National Mentor Holdings, LLC",2024,Lobbyist,19681.15
544,Raymond Bennett,Plumbers and Gasfitters Local Union 12,2024,Lobbyist,7875.0
545,Raymond Bennett,"Massachusetts Partnerships for Youth, Inc.",2024,Lobbyist,15000.0
546,Raymond Bennett,"Zoominfo Technologies, LLC",2024,Lobbyist,19500.0
547,Raymond Bennett,I.B.E.W. Local 103,2024,Lobbyist,3375.0
548,Raymond Bennett,"Adult Beverage Alliance, Inc.",2024,Lobbyist,25000.0
549,Raymond Bennett,"MA Creditors Law Association, Inc.",2024,Lobbyist,10000.0
550,Raymond Bennett,Xerox Corporation,2024,Lobbyist,18000.0
551,Raymond Bennett,Teamsters Local Union Number 25,2024,Lobbyist,24000.0
552,Raymond Bennett,State Police Association of Massachusetts,2024,Lobbyist,42000.0
553,Raymond Bennett,The Pew Charitable Trusts,2024,Lobbyist,45000.0
554,Raymond Bennett,Association of Home Appliance Manufacturers,2024,Lobbyist,9341.63
555,Raymond Bennett,"Zuffa, LLC",2024,Lobbyist,66000.0
556,Raymond Bennett,Animal Rescue League of Boston,2024,Lobbyist,10002.0
557,Raymond Bennett,"Massachusetts Association of School Superintendents, Inc.",2024,Lobbyist,5000.0
558,Raymond Bennett,Northeast Regional Council of SMART,2024,Lobbyist,5625.0
559,Raymond Bennett,"GEVO, Inc.",2024,Lobbyist,12000.0
560,Raymond Bennett,Pipefitters Local 537,2024,Lobbyist,27750.0
561,Raymond Bennett,"Massachusetts Production Coalition, Inc.",2024,Lobbyist,0.0
562,Raymond Bennett,"Oracle America, Inc.",2024,Lobbyist,7000.0
563,Raymond Bennett,"AOTNOW, Inc.",2024,Lobbyist,33737.27
564,Raymond Bennett,"Arrow International, LLC",2024,Lobbyist,5000.0
565,Raymond Bennett,"Ride On Mopeds, Inc.",2024,Lobbyist,0.0
566,Raymond Bennett,"Sazerac Company, Inc.",2024,Lobbyist,33000.0
567,Raymond Bennett,"Plus Power Services, LLC",2024,Lobbyist,0.0
568,Raymond Bennett,"Massachusetts Dentists Alliance for Quality Care, Inc.",2024,Lobbyist,0.0
569,Raymond Bennett,"MADDD Equities, LLC",2024,Lobbyist,45000.0
570,Raymond Bennett,Total salaries received,2024,Lobbyist,609387.05
571,Raymond Bennett,IATSE Local 481,2024,Lobbyist,4000.0
572,Raymond Bennett,"Herzog Services, Inc.",2024,Lobbyist,150000.0
573,Raymond Bennett,"MAC Safety, Inc.",2024,Lobbyist,0.0
574,Raymond Bennett,"Responsible Restaurant Association, Inc.",2024,Lobbyist,0.0
575,Raymond Bennett,Screen Actors Guild-American Federation of Television and Radio Artists,2024,Lobbyist,0.0
576,Jennifer Benson,"Conventures, Inc.",2024,Lobbyist,6000.0
577,Jennifer Benson,Crowley Maritime Corp.,2024,Lobbyist,67500.0
578,Jennifer Benson,Springfield Museums Corporation,2024,Lobbyist,18000.0
579,Jennifer Benson,CLEAResult Consulting Inc.,2024,Lobbyist,30000.0
580,Jennifer Benson,"Clear Channel Outdoor, LLC",2024,Lobbyist,30000.0
581,Jennifer Benson,,2024,Lobbyist,30000.0
582,Jennifer Benson,Massachusetts Senior Care Association Inc.,2024,Lobbyist,45000.0
583,Jennifer Benson,"Kroll Government Solutions, LLC",2024,Lobbyist,30000.0
584,Jennifer Benson,"Solar Energy Industries Association, Inc.",2024,Lobbyist,40950.0
585,Jennifer Benson,"Anheuser-Busch Companies, LLC",2024,Lobbyist,45000.0
586,Jennifer Benson,Boston Red Sox Baseball Club Limited Partnership,2024,Lobbyist,0.0
587,Jennifer Benson,Greentown Collaborative Inc,2024,Lobbyist,0.0
588,Jennifer Benson,Cambridge Health Alliance,2024,Lobbyist,54047.43
589,Jennifer Benson,Anterix Inc.,2024,Lobbyist,42000.0
590,Jennifer Benson,"Massachusetts Health & Hospital Association, Inc.",2024,Lobbyist,30000.0
591,Jennifer Benson,Vineyard Wind 1 LLC,2024,Lobbyist,49000.0
592,Jennifer Benson,Braeburn Inc,2024,Lobbyist,48000.0
593,Jennifer Benson,"Advanced Energy United, Inc.",2024,Lobbyist,35000.0
594,Jennifer Benson,"Scientific Games, LLC",2024,Lobbyist,45000.0
595,Jennifer Benson,Logan Outdoor Advertising DBA Logan Communications,2024,Lobbyist,12000.0
596,Jennifer Benson,"Gobrands, Inc",2024,Lobbyist,66000.0
597,Jennifer Benson,"CYPRESS CREEK RENEWABLES, LLC",2024,Lobbyist,45000.0
598,Jennifer Benson,AECOM Technical Services Inc,2024,Lobbyist,24000.0
599,Jennifer Benson,"LS Power Grid Maine, LLC",2024,Lobbyist,45000.0
600,Jennifer Benson,Prysmian Cables & Systems USA LLC,2024,Lobbyist,75000.0
601,Jennifer Benson,Mylan Inc.,2024,Lobbyist,45000.0
602,Jennifer Benson,"Enterprise Rent-A-Car Company of Boston, LLC",2024,Lobbyist,36000.0
603,Jennifer Benson,Honeywell International Inc.,2024,Lobbyist,30000.0
604,Jennifer Benson,"New England Sports Ventures, LLC",2024,Lobbyist,30000.0
605,Jennifer Benson,"Dana-Farber Cancer Institute, Inc.",2024,Lobbyist,35000.0
606,Jennifer Benson,Vineyard Offshore LLC,2024,Lobbyist,48000.0
607,Jennifer Benson,Total salaries received,2024,Lobbyist,1136497.43
608,Jennifer Benson,"Transdev North America, Inc.",2024,Lobbyist,7500.0
609,Lynda Bernard,Boston Properties,2024,Lobbyist,97170.0
610,Lynda Bernard,MBTA Retirement Fund,2024,Lobbyist,42000.0
611,Lynda Bernard,Hilltop Securities Inc.,2024,Lobbyist,16750.0
612,Lynda Bernard,UniBank for Savings,2024,Lobbyist,38005.0
613,Lynda Bernard,"Massachusetts Charter Public School Association, Inc.",2024,Lobbyist,75000.0
614,Lynda Bernard,Depositors Insurance Fund,2024,Lobbyist,45000.0
615,Lynda Bernard,The Savings Bank Mutual Life Insurance Company of Massachusetts,2024,Lobbyist,18750.0
616,Lynda Bernard,Uniform Law Commission,2024,Lobbyist,7500.0
617,Lynda Bernard,"The Hanover Insurance Group, Inc.",2024,Lobbyist,48000.0
618,Lynda Bernard,Cummings School of Veterinary Medicine at Tufts University,2024,Lobbyist,123578.0
619,Lynda Bernard,Trustees of Boston College,2024,Lobbyist,54000.0
620,Lynda Bernard,"InterPark Holdings, LLC",2024,Lobbyist,15000.0
621,Lynda Bernard,Total salaries received,2024,Lobbyist,580753.0
622,"Black Lion Strategies, LLC","United Way of Massachusetts Bay, Inc.",2024,Lobbyist Entity,33750.0
623,"Black Lion Strategies, LLC",Total salaries received,2024,Lobbyist Entity,33750.0
624,Stephen A Boksanski,R.J. Reynolds Tobacco Company,2024,Lobbyist,43003.78
625,Stephen A Boksanski,"American Snuff Company, LLC",2024,Lobbyist,5009.88
626,Stephen A Boksanski,"Santa Fe Natural Tobacco Company, Inc.",2024,Lobbyist,5080.06
627,Stephen A Boksanski,R.J. Reynolds Vapor Company,2024,Lobbyist,9203.86
628,Stephen A Boksanski,Modoral Brands Inc.,2024,Lobbyist,928.85
629,Stephen A Boksanski,Total salaries received,2024,Lobbyist,63226.43
630,Thomas Bonarrigo,"The Judge Rotenberg Educational Center, Inc.",2024,Lobbyist,30000.0
631,Thomas Bonarrigo,"BlueTriton Brands, Inc.",2024,Lobbyist,20000.0
632,Thomas Bonarrigo,Massachusetts Association of Chapter 766 Approved Private Schools,2024,Lobbyist,37500.0
633,Thomas Bonarrigo,"National Shooting Sports Foundation, Inc.",2024,Lobbyist,100000.0
634,Thomas Bonarrigo,Massachusetts Independent Automobile Dealers Association,2024,Lobbyist,18600.0
635,Thomas Bonarrigo,The Greater Boston Food Bank Inc,2024,Lobbyist,0.0
636,Thomas Bonarrigo,Massachusetts Right to Repair Committee,2024,Lobbyist,0.0
637,Thomas Bonarrigo,"Massachusetts Society of Optometrists, Inc.",2024,Lobbyist,42000.0
638,Thomas Bonarrigo,"Reworld Waste, LLC",2024,Lobbyist,35000.0
639,Thomas Bonarrigo,Boston Academy of the Sacred Heart dba Newton Country Day School,2024,Lobbyist,12000.0
640,Thomas Bonarrigo,"T-Mobile USA, Inc",2024,Lobbyist,50000.0
641,Thomas Bonarrigo,Eversource Energy,2024,Lobbyist,90000.0
642,Thomas Bonarrigo,"John's Sewer & Pipe Cleaning, Inc.",2024,Lobbyist,0.0
643,Thomas Bonarrigo,Pulte Homes of New England LLC,2024,Lobbyist,110000.0
644,Thomas Bonarrigo,Coalition for Automotive Repair Equality,2024,Lobbyist,45000.0
645,Thomas Bonarrigo,"SEAMAN PAPER COMPANY OF MASSACHUSETTS, INC.",2024,Lobbyist,50000.0
646,Thomas Bonarrigo,Auto Care Association,2024,Lobbyist,45000.0
647,Thomas Bonarrigo,Metropolitan Life Insurance Company,2024,Lobbyist,15000.0
648,Thomas Bonarrigo,Massachusetts Chapter of the National Association of Housing,2024,Lobbyist,39920.0
649,Thomas Bonarrigo,Massachusetts Communications Supervisors Association,2024,Lobbyist,8000.0
650,Thomas Bonarrigo,"Wachusett Mountain Associates, Inc.",2024,Lobbyist,35000.0
651,Thomas Bonarrigo,Total salaries received,2024,Lobbyist,783020.0
652,Joseph A. Boncore,Pharmaceutical Research and Manufacturers of America Corporation,2024,Lobbyist,30000.0
653,Joseph A. Boncore,"Alexion Pharmaceuticals, Inc.",2024,Lobbyist,60000.0
